seed,update,environment_steps,elapsed_seconds,mean_step_reward,mean_episode_return,episodes_completed,minimum_tension,mean_command_speed,approximate_kl,clip_fraction,entropy,gradient_norm,loss,policy_loss,value_loss
3,111,227328,46.13379325019196,-0.0056219129363912785,nan,0,444.0039099646366,0.4051139477611285,0.003512076348637314,0.03369140625,-4.887715594417861,1.189342672218468,0.002865996054473399,-0.0022795524843505083,0.0005156658888120928
3,112,229376,46.19629645906389,-0.00599173877987628,nan,0,445.8277359108049,0.42774220256442735,0.003394882228356078,0.0318603515625,-4.940901322033925,1.4414892061300724,0.003584581170555697,-0.0016145792966047092,0.0005165182902529698
3,113,231424,46.26112508401275,0.006195809745444489,-6.222630758614994,8,369.67434821464417,0.42700189170206004,0.003693866630213473,0.0401611328125,-4.876126984312197,1.0653301079490411,0.014679114266065203,-0.0008630145170028937,0.021332003597511806
3,114,233472,46.33335045911372,-0.005848623703317473,nan,0,447.8957264446127,0.42245187085118013,0.00270226274382279,0.01806640625,-4.829312019751917,1.4485295953125,0.004387533803065284,-0.0007603782989656863,0.000637200164558103
3,115,235520,46.40600191708654,-0.005775871937937628,nan,0,453.6941072673509,0.40493036403527893,0.0032001935960411934,0.020263671875,-4.868632823154648,1.2925543060936477,0.004339246173767562,-0.000768213202981336,0.00047765310718849867
3,116,237568,46.471318709198385,-0.0057305059695929375,nan,0,455.5556480916208,0.383547309215004,0.004404425712981215,0.048095703125,-4.9362553607515345,1.372931991529425,0.00434236648311717,-0.0007574476065189658,0.00032711745776920116
3,117,239616,46.54617950017564,-0.005743874044341305,nan,0,451.17571178787847,0.3893778980345606,0.00503872012985193,0.055419921875,-5.003937456436353,1.0960296860834895,0.003857826025729225,-0.001319672635065492,0.000347122408716722
3,118,241664,46.61554675013758,-0.005772017928269565,nan,0,449.45189356852245,0.3914031575657958,0.0067498642968240605,0.0919189453125,-5.083080797750753,1.2706165433764387,6.117130603516645e-05,-0.005240270789947089,0.00043672259646300703
3,119,243712,46.67951829219237,0.0061415064715539605,-6.2058133497211845,8,369.0974671897068,0.4172587936344543,0.003952551325535412,0.041015625,-5.123186631780096,1.2464833280285914,0.013340378251275292,-0.001314217628726999,0.019062818496444388
3,120,245760,46.74981120903976,-0.005776623776673312,nan,0,453.0414264381742,0.39319653906888563,0.006654648064339862,0.09130859375,-4.979306943174121,1.5000889326965454,0.0009223006725739653,-0.004350125841113509,0.0005862391410267142
