elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib,split,sequence,block_id,block_role,requested_power_limit_w,requested_clock_mhz,workload_phase
0.13246026599999539,2026-09-03T03:02:44.999357+00:00,initialization,210.0,405.0,14.74,42.0,0.0,0.0,,,,,,,
0.23260595399999318,2026-09-03T03:02:45.099497+00:00,initialization,210.0,405.0,14.74,42.0,0.0,0.0,,,,,,,
0.3323628079999992,2026-09-03T03:02:45.199252+00:00,initialization,210.0,405.0,14.74,42.0,0.0,0.0,,,,,,,
0.4324853489999896,2026-09-03T03:02:45.299377+00:00,initialization,210.0,405.0,14.74,42.0,0.0,0.0,,,,,,,
0.5326081460000012,2026-09-03T03:02:45.399498+00:00,initialization,210.0,405.0,14.74,42.0,0.0,0.0,,,,,,,
0.6335758580000004,2026-09-03T03:02:45.500466+00:00,initialization,210.0,405.0,14.74,43.0,0.0,0.0,,,,,,,
0.7332970089999975,2026-09-03T03:02:45.600187+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
0.8332017649999983,2026-09-03T03:02:45.700091+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
0.9361330799999905,2026-09-03T03:02:45.803024+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.0388194819999939,2026-09-03T03:02:45.905714+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.1448994239999877,2026-09-03T03:02:46.011794+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.2398858469999965,2026-09-03T03:02:46.106787+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.3469454929999927,2026-09-03T03:02:46.213846+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.4428844509999976,2026-09-03T03:02:46.309777+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.5460815879999927,2026-09-03T03:02:46.412979+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.6460118889999933,2026-09-03T03:02:46.512939+00:00,initialization,1260.0,6251.0,21.87,43.0,0.0,0.0,,,,,,,
1.7449113759999904,2026-09-03T03:02:46.611807+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
1.8472758479999953,2026-09-03T03:02:46.714184+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
1.9471503259999992,2026-09-03T03:02:46.814048+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.048463638000001,2026-09-03T03:02:46.915382+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.149184984999991,2026-09-03T03:02:47.016088+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.246553032999998,2026-09-03T03:02:47.113451+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.348493941000001,2026-09-03T03:02:47.215391+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.4513973549999974,2026-09-03T03:02:47.318294+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.5515220329999977,2026-09-03T03:02:47.418421+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.6531664259999985,2026-09-03T03:02:47.520063+00:00,initialization,1260.0,6251.0,21.98,43.0,0.0,0.0,,,,,,,
2.7528349729999917,2026-09-03T03:02:47.619734+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
2.8506009309999882,2026-09-03T03:02:47.717500+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
2.950513854999997,2026-09-03T03:02:47.817404+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.0542481549999962,2026-09-03T03:02:47.921143+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.150489140999994,2026-09-03T03:02:48.017385+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.2541488629999975,2026-09-03T03:02:48.121043+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.353384939999998,2026-09-03T03:02:48.220275+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.4517737289999957,2026-09-03T03:02:48.318671+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.55912434199999,2026-09-03T03:02:48.426025+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.6538014229999902,2026-09-03T03:02:48.520697+00:00,initialization,210.0,6251.0,21.14,43.0,0.0,0.0,,,,,,,
3.751163237,2026-09-03T03:02:48.618063+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
3.8543530179999976,2026-09-03T03:02:48.721244+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
3.955304317999989,2026-09-03T03:02:48.822205+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.052944556999989,2026-09-03T03:02:48.919853+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.155148550999996,2026-09-03T03:02:49.022047+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.253939494999997,2026-09-03T03:02:49.120830+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.3562270509999905,2026-09-03T03:02:49.223123+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.4572868379999875,2026-09-03T03:02:49.324184+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.557802932999991,2026-09-03T03:02:49.424699+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.659301137999989,2026-09-03T03:02:49.526197+00:00,initialization,210.0,6251.0,20.35,43.0,0.0,0.0,,,,,,,
4.760746850999993,2026-09-03T03:02:49.627644+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
4.85944813399999,2026-09-03T03:02:49.726343+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
4.960166573999999,2026-09-03T03:02:49.827071+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
5.059828196999987,2026-09-03T03:02:49.926733+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
5.158727103999993,2026-09-03T03:02:50.025623+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
5.260904875999998,2026-09-03T03:02:50.127799+00:00,initialization,210.0,6251.0,20.39,43.0,0.0,0.0,,,,,,,
