elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib,split,sequence,block_id,block_role,requested_power_limit_w,requested_clock_mhz,workload_phase
434.48067215599997,2026-09-03T12:53:20.437309+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
434.58016915300004,2026-09-03T12:53:20.536806+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
434.67995908399996,2026-09-03T12:53:20.636594+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
434.78079470700004,2026-09-03T12:53:20.737446+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
434.87981707200004,2026-09-03T12:53:20.836453+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
434.979296783,2026-09-03T12:53:20.935932+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.08002148599996,2026-09-03T12:53:21.036658+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.180347377,2026-09-03T12:53:21.136983+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.281263322,2026-09-03T12:53:21.237900+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
435.38102808400004,2026-09-03T12:53:21.337664+00:00,thermal_identification_cooldown_before_phase_training_pulse_00,210.0,6251.0,21.49,57.0,0.0,19570.0,conditioning,phase_training,cooldown_before_phase_training_pulse_00,cooldown,40.0,210,idle
