phase,prompt_tokens,output_tokens,concurrency,requested_clock_mhz,realized_clock_mhz,repeat,ttft_s,tpot_s,total_s,energy_j,mean_power_w,peak_power_w,peak_temp_c,telemetry_sample_count,telemetry_fallback_used,request_index,completion_tokens,prompt_tokens_observed
prefill,128,1,8,660,660.0,0,0.4383169520001502,0.0,0.43877380599997196,1.8739733863900119,34.0075,36.03,67.0,4,False,1,1,128
prefill,128,1,8,660,660.0,0,0.43838710599993647,0.0,0.4388448029999381,1.8739733863900119,34.0075,36.03,67.0,4,False,2,1,128
prefill,128,1,8,660,660.0,0,0.43878957900005844,0.0,0.43923687899996366,1.8739733863900119,34.0075,36.03,67.0,4,False,3,1,128
prefill,128,1,8,660,660.0,0,0.4380118740000398,0.0,0.438430070999857,1.8739733863900119,34.0075,36.03,67.0,4,False,4,1,128
prefill,128,1,8,660,660.0,0,0.43830391500023325,0.0,0.4384673380000095,1.8739733863900119,34.0075,36.03,67.0,4,False,5,1,128
prefill,128,1,8,660,660.0,0,0.437395801999628,0.0,0.4382757819998915,1.8739733863900119,34.0075,36.03,67.0,4,False,6,1,128
prefill,128,1,8,660,660.0,0,0.4382889600001363,0.0,0.4384409859999323,1.8739733863900119,34.0075,36.03,67.0,4,False,7,1,128
prefill,128,1,8,660,660.0,1,0.08738506999998208,0.0,0.08752277400026287,2.9521740351105414,53.6125,55.58,68.0,4,False,0,1,128
prefill,128,1,8,660,660.0,1,0.4380576479998126,0.0,0.43910117299992635,2.9521740351105414,53.6125,55.58,68.0,4,False,1,1,128
prefill,128,1,8,660,660.0,1,0.4379384429998936,0.0,0.4384903309996844,2.9521740351105414,53.6125,55.58,68.0,4,False,2,1,128
prefill,128,1,8,660,660.0,1,0.43828718199983996,0.0,0.4389595839998037,2.9521740351105414,53.6125,55.58,68.0,4,False,3,1,128
prefill,128,1,8,660,660.0,1,0.43733376899990617,0.0,0.43751544099995954,2.9521740351105414,53.6125,55.58,68.0,4,False,4,1,128
prefill,128,1,8,660,660.0,1,0.4377629980003803,0.0,0.4378793140003836,2.9521740351105414,53.6125,55.58,68.0,4,False,5,1,128
prefill,128,1,8,660,660.0,1,0.4379850290001741,0.0,0.43851148400017337,2.9521740351105414,53.6125,55.58,68.0,4,False,6,1,128
prefill,128,1,8,660,660.0,1,0.4391317499998877,0.0,0.43959983900003863,2.9521740351105414,53.6125,55.58,68.0,4,False,7,1,128
prefill,128,1,8,660,660.0,2,0.4385398350000287,0.0,0.4388418220000858,3.057363927211018,55.5175,55.89,68.0,4,False,0,1,128
prefill,128,1,8,660,660.0,2,0.4382770120000714,0.0,0.4384104320001825,3.057363927211018,55.5175,55.89,68.0,4,False,1,1,128
prefill,128,1,8,660,660.0,2,0.43632436400002916,0.0,0.4378160090000165,3.057363927211018,55.5175,55.89,68.0,4,False,2,1,128
prefill,128,1,8,660,660.0,2,0.4383377140002267,0.0,0.4388912809999965,3.057363927211018,55.5175,55.89,68.0,4,False,3,1,128
prefill,128,1,8,660,660.0,2,0.43739695700014636,0.0,0.4378556980000212,3.057363927211018,55.5175,55.89,68.0,4,False,4,1,128
prefill,128,1,8,660,660.0,2,0.08826094100004411,0.0,0.0883897519997845,3.057363927211018,55.5175,55.89,68.0,4,False,5,1,128
prefill,128,1,8,660,660.0,2,0.437979352000184,0.0,0.438481726000191,3.057363927211018,55.5175,55.89,68.0,4,False,6,1,128
prefill,128,1,8,660,660.0,2,0.43915439099964715,0.0,0.4397118539995972,3.057363927211018,55.5175,55.89,68.0,4,False,7,1,128
prefill,128,1,8,660,660.0,3,0.4386315319998175,0.0,0.4390588960000059,2.974900279359349,54.18800000000001,55.2,68.0,5,False,0,1,128
prefill,128,1,8,660,660.0,3,0.4389163749997351,0.0,0.44009135699980106,2.974900279359349,54.18800000000001,55.2,68.0,5,False,1,1,128
prefill,128,1,8,660,660.0,3,0.4380314989998624,0.0,0.4386578689995986,2.974900279359349,54.18800000000001,55.2,68.0,5,False,2,1,128
prefill,128,1,8,660,660.0,3,0.436250647000179,0.0,0.43712984200010396,2.974900279359349,54.18800000000001,55.2,68.0,5,False,3,1,128
prefill,128,1,8,660,660.0,3,0.4388341170001695,0.0,0.43949643499991,2.974900279359349,54.18800000000001,55.2,68.0,5,False,4,1,128
prefill,128,1,8,660,660.0,3,0.43810904000019946,0.0,0.4385105020000992,2.974900279359349,54.18800000000001,55.2,68.0,5,False,5,1,128
prefill,128,1,8,660,660.0,3,0.0886093960002654,0.0,0.08873291200006861,2.974900279359349,54.18800000000001,55.2,68.0,5,False,6,1,128
prefill,128,1,8,660,660.0,3,0.43902865300015037,0.0,0.43964336099998036,2.974900279359349,54.18800000000001,55.2,68.0,5,False,7,1,128
prefill,128,1,8,660,660.0,4,0.0885454879999088,0.0,0.08867274700014605,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,0,1,128
prefill,128,1,8,660,660.0,4,0.4387504880000961,0.0,0.4395278890001464,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,1,1,128
prefill,128,1,8,660,660.0,4,0.4382366889999503,0.0,0.4383739769996282,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,2,1,128
prefill,128,1,8,660,660.0,4,0.4399667929997122,0.0,0.44028475200002504,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,3,1,128
prefill,128,1,8,660,660.0,4,0.43997176799985027,0.0,0.44036744300001374,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,4,1,128
prefill,128,1,8,660,660.0,4,0.4401166530001319,0.0,0.44046635100039566,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,5,1,128
prefill,128,1,8,660,660.0,4,0.43745212600015293,0.0,0.43807932199979405,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,6,1,128
prefill,128,1,8,660,660.0,4,0.4413204790002965,0.0,0.4415341429998989,3.0346996851333587,54.907500000000006,55.31,68.0,4,False,7,1,128
prefill,512,1,1,660,660.0,0,0.2127399789997071,0.0,0.212891959999979,6.666711727399343,31.315,32.27,67.0,2,False,0,1,512
prefill,512,1,1,660,660.0,1,0.2128089629995884,0.0,0.21298136399991563,7.367025380757083,34.59,35.31,67.0,2,False,0,1,512
prefill,512,1,1,660,660.0,2,0.2129501409999648,0.0,0.21311522699988927,7.892722431940898,37.035,37.6,67.0,2,False,0,1,512
prefill,512,1,1,660,660.0,3,0.2136310239998238,0.0,0.21375637600021946,11.539637958371848,53.985,54.23,68.0,2,False,0,1,512
prefill,512,1,1,660,660.0,4,0.2133411840000008,0.0,0.2134819550001339,11.987011773257517,56.15,56.18,68.0,2,False,0,1,512
prefill,512,1,4,660,660.0,0,0.8025148449996777,0.0,0.8028298750000431,10.428988669250808,51.32249999999999,56.33,68.0,8,False,0,1,512
prefill,512,1,4,660,660.0,0,0.21645769799988557,0.0,0.2166452209999079,10.428988669250808,51.32249999999999,56.33,68.0,8,False,1,1,512
prefill,512,1,4,660,660.0,0,0.8017331720002403,0.0,0.8020302750001065,10.428988669250808,51.32249999999999,56.33,68.0,8,False,2,1,512
prefill,512,1,4,660,660.0,0,0.8030639710000287,0.0,0.80318952000016,10.428988669250808,51.32249999999999,56.33,68.0,8,False,3,1,512
prefill,512,1,4,660,660.0,1,0.8021483070001523,0.0,0.8023766150004121,11.207218674843737,55.78875,56.23,68.0,8,False,0,1,512
prefill,512,1,4,660,660.0,1,0.21682622600019386,0.0,0.21695643000020937,11.207218674843737,55.78875,56.23,68.0,8,False,1,1,512
prefill,512,1,4,660,660.0,1,0.8022532340000907,0.0,0.8024142959998244,11.207218674843737,55.78875,56.23,68.0,8,False,2,1,512
prefill,512,1,4,660,660.0,1,0.8028814440003771,0.0,0.8031102450004255,11.207218674843737,55.78875,56.23,68.0,8,False,3,1,512
prefill,512,1,4,660,660.0,2,0.21741323700007342,0.0,0.21754144600026848,11.216382947253992,55.790000000000006,56.23,68.0,8,False,0,1,512
prefill,512,1,4,660,660.0,2,0.8027921509997213,0.0,0.8031518009997853,11.216382947253992,55.790000000000006,56.23,68.0,8,False,1,1,512
prefill,512,1,4,660,660.0,2,0.8026199129999441,0.0,0.8027675389998876,11.216382947253992,55.790000000000006,56.23,68.0,8,False,2,1,512
prefill,512,1,4,660,660.0,2,0.8033596300001591,0.0,0.8036210330001268,11.216382947253992,55.790000000000006,56.23,68.0,8,False,3,1,512
prefill,512,1,4,660,660.0,3,0.8020981889999348,0.0,0.8027150789998814,11.149037573431361,55.52375,55.96,69.0,8,False,0,1,512
prefill,512,1,4,660,660.0,3,0.8020214500002112,0.0,0.8021862450000299,11.149037573431361,55.52375,55.96,69.0,8,False,1,1,512
prefill,512,1,4,660,660.0,3,0.21627877999981138,0.0,0.21645263099981094,11.149037573431361,55.52375,55.96,69.0,8,False,2,1,512
prefill,512,1,4,660,660.0,3,0.8026234899998599,0.0,0.8027708299996448,11.149037573431361,55.52375,55.96,69.0,8,False,3,1,512
prefill,512,1,4,660,660.0,4,0.21648968899989995,0.0,0.21662265999975716,11.124423317533129,55.397499999999994,55.65,69.0,8,False,0,1,512
prefill,512,1,4,660,660.0,4,0.801761766999789,0.0,0.801933826000095,11.124423317533129,55.397499999999994,55.65,69.0,8,False,1,1,512
prefill,512,1,4,660,660.0,4,0.8016758700000537,0.0,0.8019123160001982,11.124423317533129,55.397499999999994,55.65,69.0,8,False,2,1,512
prefill,512,1,4,660,660.0,4,0.8025146200002382,0.0,0.8028833080002187,11.124423317533129,55.397499999999994,55.65,69.0,8,False,3,1,512
prefill,512,1,8,660,660.0,0,1.5864451029997326,0.0,1.586586779999834,11.053702851850687,55.65875,56.07,69.0,16,False,0,1,512
prefill,512,1,8,660,660.0,0,1.002932003999831,0.0,1.003450509999766,11.053702851850687,55.65875,56.07,69.0,16,False,1,1,512
prefill,512,1,8,660,660.0,0,0.22174155399989104,0.0,0.22192421699992337,11.053702851850687,55.65875,56.07,69.0,16,False,2,1,512
prefill,512,1,8,660,660.0,0,1.00253168800009,0.0,1.00291534400003,11.053702851850687,55.65875,56.07,69.0,16,False,3,1,512
prefill,512,1,8,660,660.0,0,1.5857168329998785,0.0,1.5860231009996824,11.053702851850687,55.65875,56.07,69.0,16,False,4,1,512
prefill,512,1,8,660,660.0,0,1.0014676249998047,0.0,1.0021410350000224,11.053702851850687,55.65875,56.07,69.0,16,False,5,1,512
prefill,512,1,8,660,660.0,0,1.0030693080002493,0.0,1.0033462000001236,11.053702851850687,55.65875,56.07,69.0,16,False,6,1,512
prefill,512,1,8,660,660.0,0,1.5875930699999117,0.0,1.5879781199996614,11.053702851850687,55.65875,56.07,69.0,16,False,7,1,512
prefill,512,1,8,660,660.0,1,1.0030334709999806,0.0,1.003423193999879,11.097348479307689,55.879999999999995,56.21,69.0,16,False,0,1,512
prefill,512,1,8,660,660.0,1,1.5845588669999415,0.0,1.5850656810002874,11.097348479307689,55.879999999999995,56.21,69.0,16,False,1,1,512
prefill,512,1,8,660,660.0,1,1.0029992909999237,0.0,1.0032772569998087,11.097348479307689,55.879999999999995,56.21,69.0,16,False,2,1,512
prefill,512,1,8,660,660.0,1,1.0017459339997004,0.0,1.0022893549999026,11.097348479307689,55.879999999999995,56.21,69.0,16,False,3,1,512
prefill,512,1,8,660,660.0,1,1.5850710660001823,0.0,1.5855107590000443,11.097348479307689,55.879999999999995,56.21,69.0,16,False,4,1,512
prefill,512,1,8,660,660.0,1,1.5860053100000187,0.0,1.5863211099999717,11.097348479307689,55.879999999999995,56.21,69.0,16,False,5,1,512
prefill,512,1,8,660,660.0,1,0.22105136800018954,0.0,0.22118396099995152,11.097348479307689,55.879999999999995,56.21,69.0,16,False,6,1,512
prefill,512,1,8,660,660.0,1,1.003180661999977,0.0,1.0038428899997598,11.097348479307689,55.879999999999995,56.21,69.0,16,False,7,1,512
prefill,512,1,8,660,660.0,2,1.5861932349998824,0.0,1.586364556999797,11.133950931253008,56.073333333333345,56.35,69.0,15,False,0,1,512
prefill,512,1,8,660,660.0,2,0.22161043500000233,0.0,0.22178431900010764,11.133950931253008,56.073333333333345,56.35,69.0,15,False,1,1,512
prefill,512,1,8,660,660.0,2,1.5863449889998265,0.0,1.5866815909998877,11.133950931253008,56.073333333333345,56.35,69.0,15,False,2,1,512
prefill,512,1,8,660,660.0,2,1.0011618339999586,0.0,1.001319878999766,11.133950931253008,56.073333333333345,56.35,69.0,15,False,3,1,512
prefill,512,1,8,660,660.0,2,1.0020248989999345,0.0,1.0024103729997478,11.133950931253008,56.073333333333345,56.35,69.0,15,False,4,1,512
prefill,512,1,8,660,660.0,2,1.5855739580001682,0.0,1.585989697000059,11.133950931253008,56.073333333333345,56.35,69.0,15,False,5,1,512
prefill,512,1,8,660,660.0,2,1.001400905999617,0.0,1.0016156259998752,11.133950931253008,56.073333333333345,56.35,69.0,15,False,6,1,512
prefill,512,1,8,660,660.0,2,1.0030723049999324,0.0,1.003174159000082,11.133950931253008,56.073333333333345,56.35,69.0,15,False,7,1,512
prefill,512,1,8,660,660.0,3,0.9981138099997224,0.0,0.99837452499969,11.145479510126847,56.32333333333333,56.8,70.0,15,False,0,1,512
prefill,512,1,8,660,660.0,3,1.5796006330001546,0.0,1.5797687460003544,11.145479510126847,56.32333333333333,56.8,70.0,15,False,1,1,512
prefill,512,1,8,660,660.0,3,0.21698655799991684,0.0,0.21712013299975297,11.145479510126847,56.32333333333333,56.8,70.0,15,False,2,1,512
prefill,512,1,8,660,660.0,3,0.9964209360000496,0.0,0.9968194230000336,11.145479510126847,56.32333333333333,56.8,70.0,15,False,3,1,512
prefill,512,1,8,660,660.0,3,1.5808405580000908,0.0,1.5809561630003373,11.145479510126847,56.32333333333333,56.8,70.0,15,False,4,1,512
prefill,512,1,8,660,660.0,3,0.996678356999837,0.0,0.9969689709996601,11.145479510126847,56.32333333333333,56.8,70.0,15,False,5,1,512
prefill,512,1,8,660,660.0,3,1.5803220730003886,0.0,1.5806007670003055,11.145479510126847,56.32333333333333,56.8,70.0,15,False,6,1,512
prefill,512,1,8,660,660.0,3,0.9985810690000108,0.0,0.998936773999958,11.145479510126847,56.32333333333333,56.8,70.0,15,False,7,1,512
prefill,512,1,8,660,660.0,4,1.5874019309999312,0.0,1.587815282000065,11.003904324207396,55.41062499999999,56.56,70.0,16,False,0,1,512
prefill,512,1,8,660,660.0,4,1.0028140240001449,0.0,1.0033912300000338,11.003904324207396,55.41062499999999,56.56,70.0,16,False,1,1,512
prefill,512,1,8,660,660.0,4,0.22105011299981925,0.0,0.22118641799988836,11.003904324207396,55.41062499999999,56.56,70.0,16,False,2,1,512
prefill,512,1,8,660,660.0,4,1.0019451279999885,0.0,1.002184830999795,11.003904324207396,55.41062499999999,56.56,70.0,16,False,3,1,512
prefill,512,1,8,660,660.0,4,1.002088702999572,0.0,1.0026069009995808,11.003904324207396,55.41062499999999,56.56,70.0,16,False,4,1,512
prefill,512,1,8,660,660.0,4,1.5852743239997835,0.0,1.5855147080001188,11.003904324207396,55.41062499999999,56.56,70.0,16,False,5,1,512
prefill,512,1,8,660,660.0,4,1.0027382919997763,0.0,1.0030500369998663,11.003904324207396,55.41062499999999,56.56,70.0,16,False,6,1,512
prefill,512,1,8,660,660.0,4,1.587553238000055,0.0,1.5878591340001549,11.003904324207396,55.41062499999999,56.56,70.0,16,False,7,1,512
prefill,2048,1,1,660,660.0,0,0.8143729930002337,0.0,0.8144996470000478,42.83826259732577,52.50124999999999,54.83,68.0,8,False,0,1,2048
prefill,2048,1,1,660,660.0,1,0.8146029570002611,0.0,0.8147808940002506,44.62838718767622,54.7825,54.87,68.0,8,False,0,1,2048
prefill,2048,1,1,660,660.0,2,0.8139549570000781,0.0,0.8141061070000433,44.35460055036488,54.5025,54.7,68.0,8,False,0,1,2048
prefill,2048,1,1,660,660.0,3,0.8145275709998714,0.0,0.814669142999719,43.90147394763099,53.918888888888894,54.59,69.0,9,False,0,1,2048
prefill,2048,1,1,660,660.0,4,0.8139976200000092,0.0,0.814105348999874,43.34814916496821,53.228750000000005,53.62,69.0,8,False,0,1,2048
prefill,2048,1,4,660,660.0,0,0.8183989420003854,0.0,0.8185807350000687,44.22297801583014,54.696969696969674,55.1,69.0,33,False,0,1,2048
prefill,2048,1,4,660,660.0,0,2.42881240800034,0.0,2.428957881000315,44.22297801583014,54.696969696969674,55.1,69.0,33,False,1,1,2048
prefill,2048,1,4,660,660.0,0,3.233122932999777,0.0,3.233284189999722,44.22297801583014,54.696969696969674,55.1,69.0,33,False,2,1,2048
prefill,2048,1,4,660,660.0,0,1.625272281999969,0.0,1.6254244380002092,44.22297801583014,54.696969696969674,55.1,69.0,33,False,3,1,2048
prefill,2048,1,4,660,660.0,1,3.2338873589997092,0.0,3.2340144789995975,44.26828618516259,54.74281250000001,55.22,70.0,32,False,0,1,2048
prefill,2048,1,4,660,660.0,1,1.6246241789999658,0.0,1.6247820999997202,44.26828618516259,54.74281250000001,55.22,70.0,32,False,1,1,2048
prefill,2048,1,4,660,660.0,1,0.8206384780000917,0.0,0.8207671129998744,44.26828618516259,54.74281250000001,55.22,70.0,32,False,2,1,2048
prefill,2048,1,4,660,660.0,1,2.429970279000372,0.0,2.4301199250003265,44.26828618516259,54.74281250000001,55.22,70.0,32,False,3,1,2048
prefill,2048,1,4,660,660.0,2,2.4295725520000815,0.0,2.42971210900032,44.32858746263696,54.807187500000005,55.31,71.0,32,False,0,1,2048
prefill,2048,1,4,660,660.0,2,1.6260833930000445,0.0,1.6262348110003586,44.32858746263696,54.807187500000005,55.31,71.0,32,False,1,1,2048
prefill,2048,1,4,660,660.0,2,3.2328311119999853,0.0,3.232958417000191,44.32858746263696,54.807187500000005,55.31,71.0,32,False,2,1,2048
prefill,2048,1,4,660,660.0,2,0.8220263070002147,0.0,0.8221544240000185,44.32858746263696,54.807187500000005,55.31,71.0,32,False,3,1,2048
prefill,2048,1,4,660,660.0,3,2.4282151729998986,0.0,2.4283840000002783,44.60325799558303,55.16272727272726,55.72,72.0,33,False,0,1,2048
prefill,2048,1,4,660,660.0,3,1.6239857739997205,0.0,1.6241587919998892,44.60325799558303,55.16272727272726,55.72,72.0,33,False,1,1,2048
prefill,2048,1,4,660,660.0,3,3.23186389600005,0.0,3.232059460000073,44.60325799558303,55.16272727272726,55.72,72.0,33,False,2,1,2048
prefill,2048,1,4,660,660.0,3,0.8199501529998088,0.0,0.8201396709996516,44.60325799558303,55.16272727272726,55.72,72.0,33,False,3,1,2048
prefill,2048,1,4,660,660.0,4,0.8195094339998832,0.0,0.819648763999794,44.288382880337885,54.765312500000014,55.94,72.0,32,False,0,1,2048
prefill,2048,1,4,660,660.0,4,2.4281322560000262,0.0,2.4282730029999584,44.288382880337885,54.765312500000014,55.94,72.0,32,False,1,1,2048
prefill,2048,1,4,660,660.0,4,3.23304719700036,0.0,3.233203999000125,44.288382880337885,54.765312500000014,55.94,72.0,32,False,2,1,2048
prefill,2048,1,4,660,660.0,4,1.624687972999709,0.0,1.6248375279997163,44.288382880337885,54.765312500000014,55.94,72.0,32,False,3,1,2048
prefill,2048,1,8,660,660.0,0,4.043103999000323,0.0,4.043277134000164,44.459827542293226,55.06753846153846,55.57,71.0,65,False,0,1,2048
prefill,2048,1,8,660,660.0,0,5.650379766000242,0.0,5.650514856999962,44.459827542293226,55.06753846153846,55.57,71.0,65,False,1,1,2048
prefill,2048,1,8,660,660.0,0,2.435174088000167,0.0,2.435362245000306,44.459827542293226,55.06753846153846,55.57,71.0,65,False,2,1,2048
prefill,2048,1,8,660,660.0,0,4.84810668900036,0.0,4.848256511000272,44.459827542293226,55.06753846153846,55.57,71.0,65,False,3,1,2048
prefill,2048,1,8,660,660.0,0,6.455153357999734,0.0,6.455309576999753,44.459827542293226,55.06753846153846,55.57,71.0,65,False,4,1,2048
prefill,2048,1,8,660,660.0,0,0.8252545850000388,0.0,0.8254422499999237,44.459827542293226,55.06753846153846,55.57,71.0,65,False,5,1,2048
prefill,2048,1,8,660,660.0,0,3.2375044139998863,0.0,3.237632305999796,44.459827542293226,55.06753846153846,55.57,71.0,65,False,6,1,2048
prefill,2048,1,8,660,660.0,0,1.6308554209999784,0.0,1.631007597000007,44.459827542293226,55.06753846153846,55.57,71.0,65,False,7,1,2048
prefill,2048,1,8,660,660.0,1,6.455095028999949,0.0,6.455225100999996,44.78695784196052,55.47156249999998,55.99,72.0,64,False,0,1,2048
prefill,2048,1,8,660,660.0,1,2.435249922999901,0.0,2.4354464969997025,44.78695784196052,55.47156249999998,55.99,72.0,64,False,1,1,2048
prefill,2048,1,8,660,660.0,1,4.043432675000076,0.0,4.043581459000052,44.78695784196052,55.47156249999998,55.99,72.0,64,False,2,1,2048
prefill,2048,1,8,660,660.0,1,4.846486695999829,0.0,4.846652951999658,44.78695784196052,55.47156249999998,55.99,72.0,64,False,3,1,2048
prefill,2048,1,8,660,660.0,1,3.237966894999772,0.0,3.2381554640001013,44.78695784196052,55.47156249999998,55.99,72.0,64,False,4,1,2048
prefill,2048,1,8,660,660.0,1,0.8247939860002589,0.0,0.8249242990000312,44.78695784196052,55.47156249999998,55.99,72.0,64,False,5,1,2048
prefill,2048,1,8,660,660.0,1,1.6299453730002824,0.0,1.6300799010000446,44.78695784196052,55.47156249999998,55.99,72.0,64,False,6,1,2048
prefill,2048,1,8,660,660.0,1,5.654785680000259,0.0,5.654940280000119,44.78695784196052,55.47156249999998,55.99,72.0,64,False,7,1,2048
prefill,2048,1,8,660,660.0,2,4.850193862999731,0.0,4.850345597999876,44.54468527975315,55.17584615384615,56.16,74.0,65,False,0,1,2048
prefill,2048,1,8,660,660.0,2,6.457564046000243,0.0,6.457697929999995,44.54468527975315,55.17584615384615,56.16,74.0,65,False,1,1,2048
prefill,2048,1,8,660,660.0,2,1.6302782370003115,0.0,1.6304861240000719,44.54468527975315,55.17584615384615,56.16,74.0,65,False,2,1,2048
prefill,2048,1,8,660,660.0,2,4.044868061000216,0.0,4.044997298999988,44.54468527975315,55.17584615384615,56.16,74.0,65,False,3,1,2048
prefill,2048,1,8,660,660.0,2,3.2389189149998856,0.0,3.23910697600013,44.54468527975315,55.17584615384615,56.16,74.0,65,False,4,1,2048
prefill,2048,1,8,660,660.0,2,2.4336731480002527,0.0,2.4338560390001476,44.54468527975315,55.17584615384615,56.16,74.0,65,False,5,1,2048
prefill,2048,1,8,660,660.0,2,5.651790930000061,0.0,5.651961252000092,44.54468527975315,55.17584615384615,56.16,74.0,65,False,6,1,2048
prefill,2048,1,8,660,660.0,2,0.8270979849999094,0.0,0.8272263070002737,44.54468527975315,55.17584615384615,56.16,74.0,65,False,7,1,2048
prefill,2048,1,8,660,660.0,3,4.043667375000041,0.0,4.0438061320001,45.248320066253754,56.03707692307693,56.85,75.0,65,False,0,1,2048
prefill,2048,1,8,660,660.0,3,2.4359066739998525,0.0,2.4360608410001987,45.248320066253754,56.03707692307693,56.85,75.0,65,False,1,1,2048
prefill,2048,1,8,660,660.0,3,3.2403729869997733,0.0,3.240521628999886,45.248320066253754,56.03707692307693,56.85,75.0,65,False,2,1,2048
prefill,2048,1,8,660,660.0,3,4.847706456000196,0.0,4.847847272000308,45.248320066253754,56.03707692307693,56.85,75.0,65,False,3,1,2048
prefill,2048,1,8,660,660.0,3,6.455807549999918,0.0,6.455971024000064,45.248320066253754,56.03707692307693,56.85,75.0,65,False,4,1,2048
prefill,2048,1,8,660,660.0,3,0.8258768040000177,0.0,0.8260428759999741,45.248320066253754,56.03707692307693,56.85,75.0,65,False,5,1,2048
prefill,2048,1,8,660,660.0,3,5.651932487000067,0.0,5.652094756000224,45.248320066253754,56.03707692307693,56.85,75.0,65,False,6,1,2048
prefill,2048,1,8,660,660.0,3,1.6318550330001926,0.0,1.6319832180001868,45.248320066253754,56.03707692307693,56.85,75.0,65,False,7,1,2048
prefill,2048,1,8,660,660.0,4,1.629382514000099,0.0,1.629511348000051,45.40568579956331,56.236562500000005,56.84,76.0,64,False,0,1,2048
prefill,2048,1,8,660,660.0,4,4.044843062999917,0.0,4.045020487000329,45.40568579956331,56.236562500000005,56.84,76.0,64,False,1,1,2048
prefill,2048,1,8,660,660.0,4,4.846763633000137,0.0,4.846897624000121,45.40568579956331,56.236562500000005,56.84,76.0,64,False,2,1,2048
prefill,2048,1,8,660,660.0,4,3.239729286000056,0.0,3.2398595820000082,45.40568579956331,56.236562500000005,56.84,76.0,64,False,3,1,2048
prefill,2048,1,8,660,660.0,4,5.652561871000216,0.0,5.652731159000268,45.40568579956331,56.236562500000005,56.84,76.0,64,False,4,1,2048
prefill,2048,1,8,660,660.0,4,6.45608260400013,0.0,6.456278318999921,45.40568579956331,56.236562500000005,56.84,76.0,64,False,5,1,2048
prefill,2048,1,8,660,660.0,4,2.4345023139999284,0.0,2.4346781119998013,45.40568579956331,56.236562500000005,56.84,76.0,64,False,6,1,2048
prefill,2048,1,8,660,660.0,4,0.8266020330001993,0.0,0.8267322760002571,45.40568579956331,56.236562500000005,56.84,76.0,64,False,7,1,2048
prefill,4096,1,1,660,660.0,0,1.68532524200009,0.0,1.6854587560001164,91.33339303213077,54.158125000000005,54.54,68.0,16,False,0,1,4096
prefill,4096,1,1,660,660.0,1,1.6852056249999805,0.0,1.6853350920000594,91.11508353242543,54.047647058823536,54.42,69.0,17,False,0,1,4096
prefill,4096,1,1,660,660.0,2,1.6853901210001823,0.0,1.6855652940002983,91.48362291739281,54.258235294117654,54.69,69.0,17,False,0,1,4096
prefill,4096,1,1,660,660.0,3,1.6861368139998376,0.0,1.6863094400000591,92.03743817014625,54.557647058823534,54.92,70.0,17,False,0,1,4096
prefill,4096,1,1,660,660.0,4,1.6856833060001009,0.0,1.6858408640000562,91.51533412457664,54.27882352941176,54.95,70.0,17,False,0,1,4096
prefill,4096,1,4,660,660.0,0,6.714375774000018,0.0,6.71450866899977,90.8113897050373,54.071343283582074,55.03,71.0,67,False,0,1,4096
prefill,4096,1,4,660,660.0,0,1.6941570590001902,0.0,1.6942930889999843,90.8113897050373,54.071343283582074,55.03,71.0,67,False,1,1,4096
prefill,4096,1,4,660,660.0,0,3.3655422980000367,0.0,3.3656830370000534,90.8113897050373,54.071343283582074,55.03,71.0,67,False,2,1,4096
prefill,4096,1,4,660,660.0,0,5.042378128000109,0.0,5.042548625000109,90.8113897050373,54.071343283582074,55.03,71.0,67,False,3,1,4096
prefill,4096,1,4,660,660.0,1,6.712539321999884,0.0,6.712703788999988,92.15860635187516,54.89417910447761,55.6,72.0,67,False,0,1,4096
prefill,4096,1,4,660,660.0,1,5.040055946999928,0.0,5.040187867999975,92.15860635187516,54.89417910447761,55.6,72.0,67,False,1,1,4096
prefill,4096,1,4,660,660.0,1,1.6923160739997911,0.0,1.6924779940000008,92.15860635187516,54.89417910447761,55.6,72.0,67,False,2,1,4096
prefill,4096,1,4,660,660.0,1,3.3669778279995626,0.0,3.3671145989997058,92.15860635187516,54.89417910447761,55.6,72.0,67,False,3,1,4096
prefill,4096,1,4,660,660.0,2,5.039223392999702,0.0,5.039410620999661,92.54891573259465,55.125671641791044,56.19,74.0,67,False,0,1,4096
prefill,4096,1,4,660,660.0,2,3.3660793549997834,0.0,3.366234446999897,92.54891573259465,55.125671641791044,56.19,74.0,67,False,1,1,4096
prefill,4096,1,4,660,660.0,2,1.69196298199995,0.0,1.6921000470001673,92.54891573259465,55.125671641791044,56.19,74.0,67,False,2,1,4096
prefill,4096,1,4,660,660.0,2,6.714599144999738,0.0,6.714785916999972,92.54891573259465,55.125671641791044,56.19,74.0,67,False,3,1,4096
prefill,4096,1,4,660,660.0,3,1.6919814479997513,0.0,1.6921203229999264,92.99204694061402,55.397761194029876,56.29,75.0,67,False,0,1,4096
prefill,4096,1,4,660,660.0,3,6.7123108189998675,0.0,6.712455480999779,92.99204694061402,55.397761194029876,56.29,75.0,67,False,1,1,4096
