elapsed_s,utc,phase,graphics_clock_mhz,memory_clock_mhz,power_w,temperature_c,utilization_percent,memory_used_mib
388.492844556,2026-09-02T21:52:01.160729+00:00,cooldown_before_f210,2040.0,6251.0,29.29,59.0,0.0,19570.0
388.57982559000004,2026-09-02T21:52:01.247704+00:00,cooldown_before_f210,2040.0,6251.0,29.29,59.0,0.0,19570.0
388.680562066,2026-09-02T21:52:01.348442+00:00,cooldown_before_f210,2040.0,6251.0,29.29,59.0,0.0,19570.0
388.780414351,2026-09-02T21:52:01.448294+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
388.88036795100004,2026-09-02T21:52:01.548247+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
388.980011835,2026-09-02T21:52:01.647908+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.08068954399994,2026-09-02T21:52:01.748569+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.18132544599996,2026-09-02T21:52:01.849206+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.280716632,2026-09-02T21:52:01.948596+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.38101978400005,2026-09-02T21:52:02.048917+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.480303942,2026-09-02T21:52:02.148183+00:00,cooldown_before_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.58025946099997,2026-09-02T21:52:02.248140+00:00,idle_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.68090742799995,2026-09-02T21:52:02.348787+00:00,idle_f210,210.0,6251.0,25.62,59.0,0.0,19570.0
389.781009476,2026-09-02T21:52:02.448908+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
389.88126489800004,2026-09-02T21:52:02.549143+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
389.981659939,2026-09-02T21:52:02.649539+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.081447166,2026-09-02T21:52:02.749334+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.18156222899995,2026-09-02T21:52:02.849443+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.28210061799996,2026-09-02T21:52:02.949980+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.38207688800003,2026-09-02T21:52:03.049956+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.481939614,2026-09-02T21:52:03.149819+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.583103004,2026-09-02T21:52:03.250982+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.682820642,2026-09-02T21:52:03.350700+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.782437063,2026-09-02T21:52:03.450315+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.88238680899997,2026-09-02T21:52:03.550266+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
390.983603528,2026-09-02T21:52:03.651484+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.08311868199996,2026-09-02T21:52:03.750998+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.183232953,2026-09-02T21:52:03.851113+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.28360866699995,2026-09-02T21:52:03.951489+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.383152957,2026-09-02T21:52:04.051033+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.484099741,2026-09-02T21:52:04.151980+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.58413157300004,2026-09-02T21:52:04.252020+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.68452913399994,2026-09-02T21:52:04.352409+00:00,idle_f210,210.0,6251.0,21.9,59.0,0.0,19570.0
391.783347734,2026-09-02T21:52:04.451227+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
391.88351002699994,2026-09-02T21:52:04.551390+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
391.98342369399995,2026-09-02T21:52:04.651303+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.083967725,2026-09-02T21:52:04.751846+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.18392239800005,2026-09-02T21:52:04.851803+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.28367597700003,2026-09-02T21:52:04.951556+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.384257756,2026-09-02T21:52:05.052137+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.484865313,2026-09-02T21:52:05.152746+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.58529774399994,2026-09-02T21:52:05.253178+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.685202753,2026-09-02T21:52:05.353084+00:00,idle_f210,210.0,6251.0,21.9,58.0,0.0,19570.0
392.78570563899996,2026-09-02T21:52:05.453585+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
392.885443905,2026-09-02T21:52:05.553325+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
392.98530660100005,2026-09-02T21:52:05.653186+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.085537176,2026-09-02T21:52:05.753417+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.18676778400004,2026-09-02T21:52:05.854654+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.286316594,2026-09-02T21:52:05.954198+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.38610838399995,2026-09-02T21:52:06.053989+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.486107123,2026-09-02T21:52:06.153987+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.58619916,2026-09-02T21:52:06.254080+00:00,idle_f210,210.0,6251.0,21.85,58.0,0.0,19570.0
393.68647091699995,2026-09-02T21:52:06.354351+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
393.78634285600003,2026-09-02T21:52:06.454221+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
393.885885216,2026-09-02T21:52:06.553764+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
393.98627808699996,2026-09-02T21:52:06.654157+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.08709964699995,2026-09-02T21:52:06.754980+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.18661350499997,2026-09-02T21:52:06.854494+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.286492187,2026-09-02T21:52:06.954371+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.38583315999995,2026-09-02T21:52:07.053712+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.48668240099994,2026-09-02T21:52:07.154560+00:00,idle_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.586784489,2026-09-02T21:52:07.254662+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.68741294899996,2026-09-02T21:52:07.355291+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.787590313,2026-09-02T21:52:07.455472+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.88815168300005,2026-09-02T21:52:07.556031+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
394.989257963,2026-09-02T21:52:07.657139+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.087849472,2026-09-02T21:52:07.755730+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.18746718299997,2026-09-02T21:52:07.855347+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.287376246,2026-09-02T21:52:07.955256+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.388078584,2026-09-02T21:52:08.055958+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.488417055,2026-09-02T21:52:08.156296+00:00,cooldown_before_condition_00_prefill_p128_o1_c1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.59127260799994,2026-09-02T21:52:08.259153+00:00,warmup_prefill_128_1_1_f210,210.0,6251.0,21.8,58.0,0.0,19570.0
395.690913745,2026-09-02T21:52:08.358793+00:00,warmup_prefill_128_1_1_f210,210.0,6251.0,23.85,58.0,96.0,19570.0
395.791421753,2026-09-02T21:52:08.459301+00:00,warmup_prefill_128_1_1_f210,210.0,6251.0,26.53,59.0,100.0,19570.0
395.88965946099995,2026-09-02T21:52:08.557538+00:00,warmup_prefill_128_1_1_f210,210.0,6251.0,27.86,59.0,48.0,19570.0
395.9894282,2026-09-02T21:52:08.657311+00:00,warmup_prefill_128_1_1_f210,210.0,6251.0,27.39,58.0,0.0,19570.0
396.091547698,2026-09-02T21:52:08.759425+00:00,measure_prefill_128_1_1_r0_f210,210.0,6251.0,26.98,58.0,18.0,19572.0
396.192105341,2026-09-02T21:52:08.859983+00:00,measure_prefill_128_1_1_r0_f210,210.0,6251.0,28.58,59.0,100.0,19572.0
396.291312651,2026-09-02T21:52:08.959190+00:00,measure_prefill_128_1_1_r1_f210,210.0,6251.0,28.58,59.0,92.0,19572.0
396.39177212899995,2026-09-02T21:52:09.059650+00:00,measure_prefill_128_1_1_r1_f210,210.0,6251.0,30.02,59.0,100.0,19572.0
396.49234800499994,2026-09-02T21:52:09.160226+00:00,measure_prefill_128_1_1_r2_f210,210.0,6251.0,30.56,59.0,92.0,19572.0
396.592075336,2026-09-02T21:52:09.259955+00:00,measure_prefill_128_1_1_r2_f210,210.0,6251.0,31.1,59.0,100.0,19572.0
396.692508469,2026-09-02T21:52:09.360387+00:00,measure_prefill_128_1_1_r3_f210,210.0,6251.0,36.77,59.0,92.0,19572.0
396.792806315,2026-09-02T21:52:09.460685+00:00,measure_prefill_128_1_1_r3_f210,210.0,6251.0,37.07,59.0,100.0,19572.0
396.893251833,2026-09-02T21:52:09.561130+00:00,measure_prefill_128_1_1_r4_f210,210.0,6251.0,36.97,59.0,92.0,19572.0
396.992729371,2026-09-02T21:52:09.660608+00:00,measure_prefill_128_1_1_r4_f210,210.0,6251.0,38.66,59.0,100.0,19572.0
397.090603665,2026-09-02T21:52:09.758480+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,38.66,59.0,56.0,19572.0
397.18978888000004,2026-09-02T21:52:09.857667+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,38.71,59.0,0.0,19572.0
397.29015143799995,2026-09-02T21:52:09.958030+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,37.33,58.0,0.0,19572.0
397.39099615299995,2026-09-02T21:52:10.058874+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,33.91,58.0,0.0,19572.0
397.490805176,2026-09-02T21:52:10.158684+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,32.15,58.0,0.0,19572.0
397.59007232700003,2026-09-02T21:52:10.257950+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,30.52,58.0,0.0,19572.0
397.691016033,2026-09-02T21:52:10.358910+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,28.78,58.0,0.0,19572.0
397.790484721,2026-09-02T21:52:10.458363+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,27.08,58.0,0.0,19572.0
397.89159055899995,2026-09-02T21:52:10.559469+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,25.3,58.0,0.0,19572.0
397.992214836,2026-09-02T21:52:10.660094+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,23.62,58.0,0.0,19572.0
398.093153518,2026-09-02T21:52:10.761032+00:00,cooldown_before_condition_01_prefill_p128_o1_c4_f210,210.0,6251.0,23.62,58.0,0.0,19572.0
398.19297610399997,2026-09-02T21:52:10.860853+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,23.24,58.0,96.0,19572.0
398.294009631,2026-09-02T21:52:10.961902+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,24.94,59.0,100.0,19572.0
398.392931512,2026-09-02T21:52:11.060809+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,26.33,59.0,100.0,19572.0
398.493497046,2026-09-02T21:52:11.161375+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,28.38,59.0,100.0,19572.0
398.593747539,2026-09-02T21:52:11.261626+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,29.95,59.0,100.0,19572.0
398.693915243,2026-09-02T21:52:11.361794+00:00,warmup_prefill_128_1_4_f210,210.0,6251.0,31.53,59.0,100.0,19572.0
398.794058986,2026-09-02T21:52:11.461935+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,32.7,59.0,95.0,19572.0
398.893927136,2026-09-02T21:52:11.561806+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,34.61,59.0,92.0,19572.0
398.99461582699996,2026-09-02T21:52:11.662494+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,36.79,59.0,100.0,19572.0
399.094733465,2026-09-02T21:52:11.762614+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,36.81,59.0,100.0,19572.0
399.19497719699996,2026-09-02T21:52:11.862856+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,38.42,59.0,100.0,19572.0
399.29450749700004,2026-09-02T21:52:11.962386+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,38.23,59.0,100.0,19572.0
399.394971735,2026-09-02T21:52:12.062850+00:00,measure_prefill_128_1_4_r0_f210,210.0,6251.0,37.95,59.0,100.0,19572.0
399.49636858400004,2026-09-02T21:52:12.164247+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.14,59.0,86.0,19572.0
399.595555893,2026-09-02T21:52:12.263435+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.49,59.0,100.0,19572.0
399.695742065,2026-09-02T21:52:12.363623+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.47,59.0,100.0,19572.0
399.79573729899994,2026-09-02T21:52:12.463618+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.39,59.0,100.0,19572.0
399.89622562,2026-09-02T21:52:12.564105+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.64,59.0,100.0,19572.0
399.996010832,2026-09-02T21:52:12.663909+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,38.29,59.0,100.0,19572.0
400.09631049899997,2026-09-02T21:52:12.764192+00:00,measure_prefill_128_1_4_r1_f210,210.0,6251.0,37.71,59.0,100.0,19572.0
400.19652491700003,2026-09-02T21:52:12.864405+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,38.06,59.0,86.0,19572.0
400.29656383400004,2026-09-02T21:52:12.964444+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,38.4,59.0,100.0,19572.0
400.396088461,2026-09-02T21:52:13.063968+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,38.39,59.0,100.0,19572.0
400.49676614,2026-09-02T21:52:13.164646+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,38.35,59.0,100.0,19572.0
400.596548073,2026-09-02T21:52:13.264431+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,38.14,59.0,100.0,19572.0
400.696952097,2026-09-02T21:52:13.364833+00:00,measure_prefill_128_1_4_r2_f210,210.0,6251.0,37.72,59.0,100.0,19572.0
400.79671364,2026-09-02T21:52:13.464593+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,37.95,59.0,100.0,19572.0
400.89890269800003,2026-09-02T21:52:13.566783+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.33,59.0,86.0,19572.0
400.997002147,2026-09-02T21:52:13.664882+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.88,59.0,100.0,19572.0
401.09697625699994,2026-09-02T21:52:13.764856+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.94,59.0,100.0,19572.0
401.19629175499995,2026-09-02T21:52:13.864172+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.73,59.0,100.0,19572.0
401.29674150100004,2026-09-02T21:52:13.964622+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.6,59.0,100.0,19572.0
401.397241131,2026-09-02T21:52:14.065121+00:00,measure_prefill_128_1_4_r3_f210,210.0,6251.0,38.29,59.0,100.0,19572.0
401.498123705,2026-09-02T21:52:14.166008+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,38.28,59.0,86.0,19572.0
401.598192811,2026-09-02T21:52:14.266082+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,38.67,59.0,100.0,19572.0
401.697834218,2026-09-02T21:52:14.365714+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,39.0,59.0,100.0,19572.0
401.79767943499996,2026-09-02T21:52:14.465559+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,38.84,59.0,100.0,19572.0
401.89794636600004,2026-09-02T21:52:14.565826+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,38.41,59.0,100.0,19572.0
401.998118974,2026-09-02T21:52:14.665999+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,38.34,59.0,100.0,19572.0
402.097559243,2026-09-02T21:52:14.765440+00:00,measure_prefill_128_1_4_r4_f210,210.0,6251.0,37.89,59.0,100.0,19572.0
402.19440910799995,2026-09-02T21:52:14.862287+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,36.5,59.0,45.0,19572.0
402.296271874,2026-09-02T21:52:14.964152+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,35.1,59.0,0.0,19572.0
402.39616807000004,2026-09-02T21:52:15.064048+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,33.69,59.0,0.0,19572.0
402.496839261,2026-09-02T21:52:15.164718+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,32.27,59.0,0.0,19572.0
402.596330977,2026-09-02T21:52:15.264212+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,30.88,59.0,0.0,19572.0
402.696808015,2026-09-02T21:52:15.364689+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,29.09,58.0,0.0,19572.0
402.79696145699995,2026-09-02T21:52:15.464841+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,27.56,58.0,0.0,19572.0
402.89654645099995,2026-09-02T21:52:15.564425+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,26.16,58.0,0.0,19572.0
402.99679642800004,2026-09-02T21:52:15.664677+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,24.72,58.0,0.0,19572.0
403.09680635999996,2026-09-02T21:52:15.764686+00:00,cooldown_before_condition_02_prefill_p128_o1_c8_f210,210.0,6251.0,23.29,58.0,0.0,19572.0
403.203655252,2026-09-02T21:52:15.871532+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,23.29,58.0,0.0,19572.0
403.299365919,2026-09-02T21:52:15.967245+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,23.2,59.0,95.0,19572.0
403.399254488,2026-09-02T21:52:16.067134+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,24.91,59.0,100.0,19572.0
403.49948290400005,2026-09-02T21:52:16.167362+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,26.05,59.0,100.0,19572.0
403.59946705000004,2026-09-02T21:52:16.267346+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,27.85,59.0,100.0,19572.0
403.69957547499996,2026-09-02T21:52:16.367455+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,29.11,59.0,100.0,19572.0
403.79917817800003,2026-09-02T21:52:16.467057+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,30.39,59.0,100.0,19572.0
403.89989437500003,2026-09-02T21:52:16.567774+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,31.74,59.0,100.0,19572.0
403.99946993799995,2026-09-02T21:52:16.667349+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,33.02,59.0,100.0,19572.0
404.100531831,2026-09-02T21:52:16.768412+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,34.3,59.0,100.0,19572.0
404.19953877499995,2026-09-02T21:52:16.867419+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,34.33,59.0,100.0,19572.0
404.300826091,2026-09-02T21:52:16.968706+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,35.67,59.0,100.0,19572.0
404.40019018399994,2026-09-02T21:52:17.068070+00:00,warmup_prefill_128_1_8_f210,210.0,6251.0,35.24,59.0,100.0,19572.0
404.502490608,2026-09-02T21:52:17.170369+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,33.93,59.0,84.0,19572.0
404.60140745499996,2026-09-02T21:52:17.269287+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,34.54,59.0,94.0,19572.0
404.70099840299997,2026-09-02T21:52:17.368877+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.07,59.0,100.0,19572.0
404.80119678200003,2026-09-02T21:52:17.469076+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.12,59.0,100.0,19572.0
404.90115048999996,2026-09-02T21:52:17.569031+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.12,59.0,100.0,19572.0
405.00125166299995,2026-09-02T21:52:17.669131+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.01,59.0,100.0,19572.0
405.10095837200004,2026-09-02T21:52:17.768838+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.08,59.0,100.0,19572.0
405.200778626,2026-09-02T21:52:17.868657+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.07,59.0,100.0,19572.0
405.302010668,2026-09-02T21:52:17.969911+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.03,59.0,100.0,19572.0
405.401620858,2026-09-02T21:52:18.069501+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.08,59.0,100.0,19572.0
405.50215979999996,2026-09-02T21:52:18.170039+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.11,59.0,100.0,19572.0
405.60150633,2026-09-02T21:52:18.269386+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.85,59.0,100.0,19572.0
405.70173916500005,2026-09-02T21:52:18.369619+00:00,measure_prefill_128_1_8_r0_f210,210.0,6251.0,35.33,59.0,100.0,19572.0
405.80267927600005,2026-09-02T21:52:18.470558+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.14,60.0,79.0,19572.0
405.90237836100005,2026-09-02T21:52:18.570257+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.65,59.0,100.0,19572.0
406.00248054199994,2026-09-02T21:52:18.670359+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.81,60.0,100.0,19572.0
406.102522335,2026-09-02T21:52:18.770402+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.89,59.0,100.0,19572.0
406.20184720299994,2026-09-02T21:52:18.869727+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.78,60.0,100.0,19572.0
406.30237930500004,2026-09-02T21:52:18.970268+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.89,59.0,100.0,19572.0
406.40294906400004,2026-09-02T21:52:19.070831+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.92,59.0,100.0,19572.0
406.502879895,2026-09-02T21:52:19.170760+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.84,60.0,100.0,19572.0
406.60262342,2026-09-02T21:52:19.270504+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.88,59.0,100.0,19572.0
406.702809816,2026-09-02T21:52:19.370689+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.92,60.0,100.0,19572.0
406.803286113,2026-09-02T21:52:19.471166+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.81,60.0,100.0,19572.0
406.90288792599995,2026-09-02T21:52:19.570768+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,35.48,59.0,100.0,19572.0
407.00349913900004,2026-09-02T21:52:19.671379+00:00,measure_prefill_128_1_8_r1_f210,210.0,6251.0,34.88,60.0,100.0,19572.0
407.104354833,2026-09-02T21:52:19.772235+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.31,59.0,84.0,19572.0
407.20411977599997,2026-09-02T21:52:19.872001+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.81,60.0,100.0,19572.0
407.30431020699996,2026-09-02T21:52:19.972190+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.95,60.0,100.0,19572.0
407.40462556299997,2026-09-02T21:52:20.072505+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.88,60.0,100.0,19572.0
407.50473862499996,2026-09-02T21:52:20.172618+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.82,60.0,100.0,19572.0
407.60472436099997,2026-09-02T21:52:20.272605+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.93,60.0,100.0,19572.0
407.70440230500003,2026-09-02T21:52:20.372283+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.99,60.0,100.0,19572.0
407.80406615000004,2026-09-02T21:52:20.471948+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.88,60.0,100.0,19572.0
407.90407341499997,2026-09-02T21:52:20.571953+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.97,60.0,100.0,19572.0
408.00454840400005,2026-09-02T21:52:20.672430+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.93,60.0,100.0,19572.0
408.10470342400004,2026-09-02T21:52:20.772585+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.89,60.0,100.0,19572.0
408.20394434499997,2026-09-02T21:52:20.871824+00:00,measure_prefill_128_1_8_r2_f210,210.0,6251.0,35.37,60.0,100.0,19572.0
408.3073461,2026-09-02T21:52:20.975223+00:00,measure_prefill_128_1_8_r3_f210,210.0,6251.0,34.48,60.0,94.0,19572.0
408.40573449299995,2026-09-02T21:52:21.073615+00:00,measure_prefill_128_1_8_r3_f210,210.0,6251.0,35.02,60.0,84.0,19572.0
