seed,checkpoint_target,environment_steps,elapsed_seconds,episode_count,success_rate,return_mean,return_standard_deviation,conditional_time_to_rotation,integrated_effort_mean,minimum_tension_mean,minimum_tension_worst,negative_tension_rate_mean,checkpoint,showcase_trace
2,0,0,8.328352123498917e-07,100,0.0,-8.033698706091984,0.014558777819010736,nan,0.007012503323584435,486.64477459300707,484.2071984417557,0.0,seed_2/checkpoints/step_0000000.npz,seed_2/showcase/step_0000000.npz
2,50000,51200,10.177352666854858,100,0.0,-5.0809996939115925,0.016981869071892926,nan,0.18662772900201774,394.0966726340521,391.2650398940549,0.0,seed_2/checkpoints/step_0051200.npz,seed_2/showcase/step_0051200.npz
2,100000,100352,16.907301124883816,100,0.0,-4.996288980028033,0.019019938603220904,nan,0.2891813162113667,391.19575261493054,388.29520928770336,0.0,seed_2/checkpoints/step_0100352.npz,seed_2/showcase/step_0100352.npz
2,150000,151552,24.24427029187791,100,0.0,-4.9949513829634755,0.024548597376721052,nan,0.4742825514835159,390.6883910169419,387.7707478916506,0.0,seed_2/checkpoints/step_0151552.npz,seed_2/showcase/step_0151552.npz
2,200000,200704,31.533276707865298,100,0.0,-5.022613445494062,0.035435834477080035,nan,0.7984022451683918,390.6283834817266,387.7052637540888,0.0,seed_2/checkpoints/step_0200704.npz,seed_2/showcase/step_0200704.npz
2,250000,251904,39.356935624964535,100,0.0,-5.025207662436919,0.03969789239581753,nan,0.9586961537395017,390.46965894638305,387.5693517676661,0.0,seed_2/checkpoints/step_0251904.npz,seed_2/showcase/step_0251904.npz
2,300000,301056,45.27464708290063,100,0.0,-5.050622365833386,0.05100878325870068,nan,1.2418936374410905,390.5142308668011,387.6118113717465,0.0,seed_2/checkpoints/step_0301056.npz,seed_2/showcase/step_0301056.npz
2,350000,350208,51.292691292008385,100,0.0,-5.07202891889866,0.06103898483164481,nan,1.5193278945391762,390.50365383936264,387.61616204413525,0.0,seed_2/checkpoints/step_0350208.npz,seed_2/showcase/step_0350208.npz
2,400000,401408,57.51595941698179,100,0.0,-5.095870792885057,0.07130718799526418,nan,1.849897337554384,390.5033200664756,387.5975066188961,0.0,seed_2/checkpoints/step_0401408.npz,seed_2/showcase/step_0401408.npz
2,450000,450560,63.44435533299111,100,0.0,-5.0985541561539005,0.07244636980770677,nan,1.8731189945717808,390.51826267907194,387.5955966265123,0.0,seed_2/checkpoints/step_0450560.npz,seed_2/showcase/step_0450560.npz
2,500000,501760,69.7913787078578,100,0.0,-5.112001040238607,0.07932610121126792,nan,2.005539446638189,390.5527148241153,387.6514121991682,0.0,seed_2/checkpoints/step_0501760.npz,seed_2/showcase/step_0501760.npz
2,550000,550912,76.21427670796402,100,0.0,-5.10609432877632,0.07872103679985296,nan,1.9215208369159893,390.49281712372044,387.6247727497001,0.0,seed_2/checkpoints/step_0550912.npz,seed_2/showcase/step_0550912.npz
2,600000,600064,82.30138779198751,100,0.0,-5.087182295269341,0.0703625859638479,nan,1.688282461876773,390.4846146855717,387.5607943913746,0.0,seed_2/checkpoints/step_0600064.npz,seed_2/showcase/step_0600064.npz
2,650000,651264,88.23621308291331,100,0.0,-5.099253090946791,0.0763101871902756,nan,1.7810811266672502,390.5323383458818,387.69790420993576,0.0,seed_2/checkpoints/step_0651264.npz,seed_2/showcase/step_0651264.npz
2,700000,700416,94.05315162497573,100,0.0,-5.097190265233259,0.07590864372402548,nan,1.7791077745440425,390.5065384994008,387.60026235572275,0.0,seed_2/checkpoints/step_0700416.npz,seed_2/showcase/step_0700416.npz
2,750000,751616,100.42092995787971,100,0.0,-5.0994194794061,0.07737751104799633,nan,1.8022403710806134,390.50563354199033,387.59525375247796,0.0,seed_2/checkpoints/step_0751616.npz,seed_2/showcase/step_0751616.npz
2,800000,800768,106.72326829191297,100,0.0,-5.092670385598279,0.0745533189681146,nan,1.712512430467827,390.5058393598106,387.57556405844906,0.0,seed_2/checkpoints/step_0800768.npz,seed_2/showcase/step_0800768.npz
2,850000,851968,112.57770724990405,100,0.0,-5.096700188926708,0.07644569028309996,nan,1.7650884647210523,390.52821050177704,387.5381558829399,0.0,seed_2/checkpoints/step_0851968.npz,seed_2/showcase/step_0851968.npz
2,900000,901120,125.47901695780456,100,0.0,-5.08685479778461,0.07190528082723403,nan,1.6453734163026619,390.53438653283376,387.5069485724156,0.0,seed_2/checkpoints/step_0901120.npz,seed_2/showcase/step_0901120.npz
2,950000,950272,143.7377881249413,100,0.0,-5.089872932547232,0.07294287665081961,nan,1.6866859765711313,390.5812226450731,387.4727224016428,0.0,seed_2/checkpoints/step_0950272.npz,seed_2/showcase/step_0950272.npz
2,1000000,1001472,156.05303262500092,100,0.0,-5.09122217879626,0.0738750726769917,nan,1.6978401318694551,390.55919701391235,387.4942800441561,0.0,seed_2/checkpoints/step_1001472.npz,seed_2/showcase/step_1001472.npz
