seed,update,environment_steps,elapsed_seconds,mean_step_reward,mean_episode_return,episodes_completed,minimum_tension,mean_command_speed,approximate_kl,clip_fraction,entropy,gradient_norm,loss,policy_loss,value_loss
2,1,2048,8.22231416683644,-0.006687992195971597,nan,0,-168.16026843046907,0.4622248642106008,0.01108228463128189,0.1678466796875,1.1996817527903052,0.6181677465921089,-0.0011492988069436091,-0.01682307735531973,0.03374692060233285
2,2,4096,8.323178874794394,-0.004231018474041266,nan,0,-197.04962139004402,0.47038519656238315,0.00800168870032734,0.1231689453125,1.2005164817448062,0.8536299017918172,0.007279435424189275,-0.012037811334948285,0.04103552648176473
2,3,6144,8.413243249990046,-0.00546899521077375,nan,0,-166.45108299403543,0.48175695846401423,0.01025201153255895,0.154052734375,1.1836690436995465,0.8791690375949318,0.001309116484022933,-0.016388842485251125,0.03776325602594721
2,4,8192,8.547443374991417,-0.005113989380373923,nan,0,-184.6236710365814,0.5216989230266211,0.009357987883506651,0.140625,1.167507342023314,0.9595876695792889,0.000893281694640825,-0.014793453852914577,0.03370848577915743
2,5,10240,8.656515416922048,-0.006027437767095864,nan,0,-179.0610417210147,0.5330667860170428,0.009926371066946047,0.1490478515625,1.1233779854409889,0.8956166310067778,0.0034661854204728858,-0.01423751966286042,0.037654166137548586
2,6,12288,8.79247933300212,-0.005755895376400335,nan,0,-181.3677365006027,0.492653781314367,0.00980253754211623,0.1444091796875,1.0994070306539991,1.057564074203091,0.000891922844352893,-0.01720704990326615,0.03839675955654608
2,7,14336,8.907585916807875,0.00013981986825863536,-8.42203860634044,8,-179.87597283046546,0.5049405506922339,0.011635484282833218,0.1678466796875,1.0390696206375745,1.0577591265480737,-0.0038220563496472147,-0.018715503453867625,0.03186503344971597
2,8,16384,9.048053999897093,-0.00490832891319959,nan,0,-183.11219432660684,0.48887377957271677,0.010064108949299157,0.1494140625,0.9974824125748059,1.074687170351754,-0.0009643564242837618,-0.014388146616936406,0.028842545210454894
2,9,18432,9.167071416974068,-0.0060307238839469755,nan,0,-208.00559267199395,0.4736807379722128,0.008978620423272828,0.129150390625,0.9339749407130972,0.9740100676634074,0.000574568856277114,-0.012828429802411315,0.02867394719880306
2,10,20480,9.253626332851127,-0.00538313861738997,nan,0,-192.75343243966495,0.4602612808489726,0.010563660946398254,0.1624755859375,0.8516642718787468,1.0860613441310547,-0.006312359985254482,-0.0168930808160443,0.022864770205337136
