time_seconds,angle_radians,angle_degrees,normalized_energy,axial_force_newtons,target_action_squat,target_action_lean,realized_command_squat,realized_command_lean,seat_radius_fraction,taut,cumulative_slack_time_seconds,cumulative_snap_energy_loss_joules
3.740000000000002878e+00,-1.127950341674641699e-01,-6.462679407829614142e+00,1.618808005245357673e-01,3.892376912468336059e+02,-5.223239660263061523e-01,3.091143667697906494e-01,-7.198596415094995482e-01,-4.188902182949636593e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000002895e+00,-1.138809739012183186e-01,-6.524899171379287210e+00,1.614812332459919786e-01,3.906971551412188433e+02,-4.438752532005310059e-01,3.514217436313629150e-01,-7.158401972207204533e-01,-1.515949696985322524e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000002913e+00,-1.148143403080426062e-01,-6.578377127229609656e+00,1.609366773947073503e-01,3.926419699481186854e+02,-3.598500490188598633e-01,3.940141797065734863e-01,-7.108128042999659613e-01,1.186144805048226260e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000002931e+00,-1.155902554071102095e-01,-6.622833787666658090e+00,1.602456659743343170e-01,3.952165627890011592e+02,-2.706977725028991699e-01,4.367563128471374512e-01,-7.047760681474097844e-01,3.917137293754788946e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000002949e+00,-1.162046920785209103e-01,-6.658038415716558411e+00,1.594059151080755299e-01,3.985780670505513399e+02,-1.770236939191818237e-01,4.794850647449493408e-01,-6.977345936470847887e-01,6.676058928976934259e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000002967e+00,-1.166544120811696672e-01,-6.683805473830943811e+00,1.584141469982132122e-01,4.028875811229600004e+02,-7.960003614425659180e-02,5.220105648040771484e-01,-6.897008483667760315e-01,9.461078890119752061e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.860000000000002984e+00,-1.169368647168864683e-01,-6.699988817769862770e+00,1.572660003673339579e-01,4.082983547930549548e+02,2.063224464654922485e-02,5.641186833381652832e-01,-6.806971186208294888e-01,1.226938223436646741e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.880000000000003002e+00,-1.170500549286286329e-01,-6.706474139184880556e+00,1.559560796476771871e-01,4.149444252635245789e+02,1.225677654147148132e-01,6.055740118026733398e-01,-6.707574550804391578e-01,1.509706821673407195e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000003020e+00,-1.169923926176266171e-01,-6.703170332127494468e+00,1.544782199099281883e-01,4.229262855435475217e+02,2.249551117420196533e-01,6.461255550384521484e-01,-6.599294794797707642e-01,1.793907584858950854e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.920000000000003038e+00,-1.167625378583916351e-01,-6.690000624522334682e+00,1.528260068014767603e-01,4.322992244512723801e+02,3.264229297637939453e-01,6.855121850967407227e-01,-6.482759094660974775e-01,2.078914296095895065e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.940000000000003055e+00,-1.163592577010623685e-01,-6.666894373545996011e+00,1.509935897137803518e-01,4.430622777771116603e+02,4.255180060863494873e-01,7.234700918197631836e-01,-6.358756576152173601e-01,2.363980406547638580e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000003073e+00,-1.157813091399439998e-01,-6.633780360218254124e+00,1.489767707009932718e-01,4.551514018253991480e+02,5.207502245903015137e-01,7.597401142120361328e-01,-6.228243688321831728e-01,2.648243128329341167e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.980000000000003091e+00,-1.150273599760729404e-01,-6.590582255161025138e+00,1.467743097799958374e-01,4.684371218609720700e+02,6.106424927711486816e-01,7.940751314163208008e-01,-6.092342898803433382e-01,2.930731973442553540e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000002665e+00,-1.140959541216894912e-01,-6.537216630691077057e+00,1.443893384792430679e-01,4.827271700420995444e+02,6.937821507453918457e-01,8.262470364570617676e-01,-5.952334038743662958e-01,3.210381641223403193e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000002238e+00,-1.129855216554274122e-01,-6.473593536939956650e+00,1.418307235466388649e-01,4.977751569532882172e+02,7.688679695129394531e-01,8.560521602630615234e-01,-5.809638184145613504e-01,3.486048811161682193e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.040000000000001812e+00,-1.116944272274129624e-01,-6.399619275261872353e+00,1.391142144231340694e-01,5.132932303621664687e+02,8.347507715225219727e-01,8.833156228065490723e-01,-5.665794556915340063e-01,3.756532117757355183e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.060000000000001386e+00,-1.102210452899021753e-01,-6.315200708631696358e+00,1.362632091670061829e-01,5.289678000412486654e+02,8.904645442962646484e-01,9.078934192657470703e-01,-5.522431461626023941e-01,4.020594324994617996e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.080000000000000959e+00,-1.085638469531429173e-01,-6.220250238119290564e+00,1.333090091692707146e-01,5.444767741990664263e+02,9.352456927299499512e-01,9.296732544898986816e-01,-5.381232753902646104e-01,4.276985572945316560e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000533e+00,-1.067214824144984142e-01,-6.114690525730393844e+00,1.302904901758981104e-01,5.595062615838299962e+02,9.685409069061279297e-01,9.485732913017272949e-01,-5.243901657417996409e-01,4.524466515235614494e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.120000000000000107e+00,-1.046928450522757181e-01,-5.998458166712481443e+00,1.272531906299010362e-01,5.737649030589479935e+02,9.900050163269042969e-01,9.645399451255798340e-01,-5.112123847182552527e-01,4.761830218210769683e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.139999999999999680e+00,-1.024771075777008988e-01,-5.871505760910368465e+00,1.242478786929476497e-01,5.869955420731857885e+02,9.994897842407226562e-01,9.775441288948059082e-01,-4.987531655258333196e-01,4.987921813118298409e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.159999999999999254e+00,-1.000737260583908217e-01,-5.733802143294161269e+00,1.213287258364727367e-01,5.989827507084485205e+02,9.970273375511169434e-01,9.875774383544921875e-01,-4.871671013859752986e-01,5.201655125333048968e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.179999999999998828e+00,-9.748241328665407934e-02,-5.585330858075298721e+00,1.185512431497496438e-01,6.095568200800034901e+02,9.828101992607116699e-01,9.946478605270385742e-01,-4.765972376586726234e-01,5.402025794913506429e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999998401e+00,-9.470308811990157949e-02,-5.426087256125886604e+00,1.159701522101465460e-01,6.185940848291094198e+02,9.571710228919982910e-01,9.987758398056030273e-01,-4.671726419087691706e-01,5.588120670877094742e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.219999999999997975e+00,-9.173581104648365070e-02,-5.256074803173109267e+00,1.136373478778798934e-01,6.260142802985321850e+02,9.205640554428100586e-01,9.999908208847045898e-01,-4.590064854225130997e-01,5.759123552645170063e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.239999999999997549e+00,-8.858071823806223932e-02,-5.075301301278484445e+00,1.116000800660796044e-01,6.317753966554399767e+02,8.735502362251281738e-01,9.983286857604980469e-01,-4.521946260409770990e-01,5.914317608775433444e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.259999999999997122e+00,-8.523796649535109182e-02,-4.883775734461134554e+00,1.098994369869770032e-01,6.358669853807965637e+02,8.167863488197326660e-01,9.938303828239440918e-01,-4.468146468585173503e-01,6.053085045646622309e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279999999999996696e+00,-8.170770041616171042e-02,-4.681506387565385729e+00,1.085691676795897398e-01,6.383023783321783640e+02,7.510189414024353027e-01,9.865418076515197754e-01,-4.429252798401723257e-01,6.174904781830968803e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999996270e+00,-7.799005132811842600e-02,-4.468500785109846163e+00,1.076348389342853679e-01,6.391113332008327461e+02,6.770811676979064941e-01,9.765145778656005859e-01,-4.405661324004152557e-01,6.279348944304722346e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.319999999999995843e+00,-7.408517499755662428e-02,-4.244767851848123996e+00,1.071132981966581715e-01,6.383330403594424070e+02,5.958923697471618652e-01,9.638081192970275879e-01,-4.397576358045995892e-01,6.366079029114505294e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.339999999999995417e+00,-6.999333178017996815e-02,-4.010322505063209420e+00,1.070123987278345928e-01,6.360108187476976127e+02,5.084571838378906250e-01,9.484927654266357422e-01,-4.405011478194853503e-01,6.434842567404880365e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.359999999999994991e+00,-6.571500952098885406e-02,-3.765192696214683110e+00,1.073309490509881947e-01,6.321889002691771111e+02,4.158620536327362061e-01,9.306527972221374512e-01,-4.427791684791264060e-01,6.485470945339800730e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.379999999999994564e+00,-6.125108614463004031e-02,-3.509428726679534538e+00,1.080588668996965152e-01,6.269119618972221133e+02,3.192662298679351807e-01,9.103898406028747559e-01,-4.465556615420295250e-01,6.517878812195881943e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.399999999999994138e+00,-5.660302669682515386e-02,-3.243114537394406582e+00,1.091775404910256819e-01,6.202278181590313579e+02,2.198862284421920776e-01,8.878248333930969238e-01,-4.517765080467336380e-01,6.532065178469452782e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.419999999999993712e+00,-5.177310665052425875e-02,-2.966380503355734000e+00,1.106604154639740933e-01,6.121915578012608421e+02,1.189743503928184509e-01,8.631000518798828125e-01,-4.583701410916971586e-01,6.528116070481209121e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.439999999999993285e+00,-4.676464986005024471e-02,-2.679417067387934726e+00,1.124738394805448877e-01,6.028729174443927832e+02,1.778813451528549194e-02,8.363782167434692383e-01,-4.662484325563495680e-01,6.506208248985009268e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.459999999999992859e+00,-4.158226681703336425e-02,-2.382488391202903344e+00,1.145781812302510416e-01,5.923623500098572094e+02,-8.244273066520690918e-02,8.078408241271972656e-01,-4.753079030129082616e-01,6.466613218121476381e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.479999999999992433e+00,-3.623207700216202198e-02,-2.075945095216896075e+00,1.169292170205382952e-01,5.807769121591600197e+02,-1.805521696805953979e-01,7.776842713356018066e-01,-4.854313069900186850e-01,6.409700642882307786e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999992006e+00,-3.072189872757880025e-02,-1.760235135718599242e+00,1.194797434022217414e-01,5.682644368757929669e+02,-2.754726707935333252e-01,7.461144328117370605e-01,-4.964896209071857913e-01,6.335940176575887151e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.519999999999991580e+00,-2.506139162363485440e-02,-1.435911968758790902e+00,1.221813245850676688e-01,5.550036600115174679e+02,-3.662632107734680176e-01,7.133401036262512207e-01,-5.083444150365913350e-01,6.245900775945874006e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.539999999999991154e+00,-1.926213996838388454e-02,-1.103639324578653547e+00,1.249860583520270019e-01,5.412016455943536357e+02,-4.521306753158569336e-01,6.795663237571716309e-01,-5.208505455753690283e-01,6.140246832033374735e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.559999999999990727e+00,-1.333766977629524675e-02,-7.641921867209144903e-01,1.278482209758374788e-01,5.270870416848705418e+02,-5.324401259422302246e-01,6.449878215789794922e-01,-5.338590618066825222e-01,6.019730772843934208e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.579999999999990301e+00,-7.303399017076994681e-03,-4.184539397785056458e-01,1.307256690578340319e-01,5.129012655519189821e+02,-6.067159175872802734e-01,6.097826361656188965e-01,-5.472201928945024108e-01,5.885182057932102362e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999989875e+00,-1.176525912469195134e-03,-6.740996927226299007e-02,1.335808933504336882e-01,4.988871042827962015e+02,-6.746327280998229980e-01,5.741078853607177734e-01,-5.607862654075906894e-01,5.737492912308679305e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.619999999999989448e+00,5.024134287094916829e-03,2.878616903575074160e-01,1.363816743389130448e-01,4.852772645718551985e+02,-7.359995841979980469e-01,5.380960702896118164e-01,-5.744144054850740533e-01,5.577601435829181442e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.639999999999989022e+00,1.127834979184116904e-02,6.462018429447495826e-01,1.391013312554838510e-01,4.722832954480294916e+02,-7.907387614250183105e-01,5.018534660339355469e-01,-5.879689002799898256e-01,5.406472914209448088e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.659999999999988596e+00,1.756469365162338647e-02,1.006382814678250304e+00,1.417186047338475086e-01,4.600862449886503782e+02,-8.388618230819702148e-01,4.654591083526611328e-01,-6.013231233125754249e-01,5.225080241600079667e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.679999999999988169e+00,2.386076999479724847e-02,1.367121416634273556e+00,1.442172406469023338e-01,4.488294517707816453e+02,-8.804451227188110352e-01,4.289658367633819580e-01,-6.143609648122081435e-01,5.034384410079117966e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.699999999999987743e+00,3.014343099676164428e-02,1.727091376158266467e+00,1.465853670030372313e-01,4.386143102829405507e+02,-9.156063795089721680e-01,3.924013972282409668e-01,-6.269777456677421146e-01,4.835315932318250409e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.719999999999987317e+00,3.638897348431546774e-02,2.084934601464738080e+00,1.488147525706452756e-01,4.294985601760717486e+02,-9.444832205772399902e-01,3.557707369327545166e-01,-6.390806265335520209e-01,4.628757900050667895e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.739999999999986890e+00,4.257330825172056521e-02,2.439270882733069801e+00,1.509000323371567920e-01,4.214973352540019960e+02,-9.672146439552307129e-01,3.190584182739257812e-01,-6.505885506550673769e-01,4.415531238167541561e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.759999999999986464e+00,4.867209962008400836e-02,2.788705888271111100e+00,1.528379671318591815e-01,4.145865314075185779e+02,-9.839259386062622070e-01,2.822316884994506836e-01,-6.614317800245164136e-01,4.196382550781381227e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.779999999999986038e+00,5.466087642948158631e-02,3.131837523895415476e+00,1.546267860439964892e-01,4.087078512887591160e+02,-9.947164654731750488e-01,2.452430874109268188e-01,-6.715510962389029670e-01,3.971974753482542808e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999985612e+00,6.051511905542517056e-02,3.467260918607567355e+00,1.562656389214484853e-01,4.037751127475837052e+02,-9.996507763862609863e-01,2.080337107181549072e-01,-6.808967428335395145e-01,3.742880561267743489e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.819999999999985185e+00,6.621032956562888927e-02,3.793572444280788325e+00,1.577541722565472815e-01,3.996814167359183898e+02,-9.987526535987854004e-01,1.705358773469924927e-01,-6.894271869626134031e-01,3.509578782151250853e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.839999999999984759e+00,7.172209339801050021e-02,4.109373249549107321e+00,1.590922246411539120e-01,3.963064333403774526e+02,-9.920016527175903320e-01,1.326759606599807739e-01,-6.971077740764557440e-01,3.272453246880657196e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.859999999999984333e+00,7.702614202428259560e-02,4.413272850166659822e+00,1.602796304655294268e-01,3.935236643355892738e+02,-9.793322086334228516e-01,9.437725692987442017e-02,-7.039093430582473720e-01,3.031794196632294214e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.879999999999983906e+00,8.209842555524016205e-02,4.703893288984243526e+00,1.613161163949949906e-01,3.912073685895086328e+02,-9.606349468231201172e-01,5.556214973330497742e-02,-7.098068619822273106e-01,2.787801846155385510e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999983480e+00,8.691520456294909991e-02,4.979874396973178463e+00,1.622012688197475572e-01,3.892389379146645751e+02,-9.357604980468750000e-01,1.615545898675918579e-02,-7.147781377389723634e-01,2.540591931225289479e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.919999999999983054e+00,9.145316931365776725e-02,5.239880624767921269e+00,1.629345567527643313e-01,3.875128272718105222e+02,-9.045255780220031738e-01,-2.391345426440238953e-02,-7.188026464561753093e-01,2.290203021627313928e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.939999999999982627e+00,9.568959357703477053e-02,5.482609855286242784e+00,1.635153895716388583e-01,3.859418800433754768e+02,-8.667218089103698730e-01,-6.470736861228942871e-02,-7.218605266892270667e-01,2.036605410404951078e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.959999999999982201e+00,9.960252971632055363e-02,5.706804581571532253e+00,1.639431952364309719e-01,3.844625164117338727e+02,-8.221279382705688477e-01,-1.062781289219856262e-01,-7.239317759461307844e-01,1.779711500919528844e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.979999999999981775e+00,1.031710508925240966e-01,5.911265784071055407e+00,1.642175016059127524e-01,3.830397278934678980e+02,-7.705259919166564941e-01,-1.486625224351882935e-01,-7.249956922379611202e-01,1.519387692383150357e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.999999999999981348e+00,1.063755443712866011e-01,6.094869735881342621e+00,1.643380054141377888e-01,3.816717492150930298e+02,-7.117213606834411621e-01,-1.918784677982330322e-01,-7.250306031710741506e-01,1.255467789459727979e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.019999999999980922e+00,1.091980584980793978e-01,6.256587882962622693e+00,1.643046084324320810e-01,3.803950318432621884e+02,-6.455686688423156738e-01,-2.359196245670318604e-01,-7.240139299194369160e-01,9.877680631672805522e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.039999999999980496e+00,1.116227038619967971e-01,6.395509829131051482e+00,1.641173996827173798e-01,3.792892146216297533e+02,-5.720036029815673828e-01,-2.807499468326568604e-01,-7.219226405995076146e-01,7.161041705221526943e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.059999999999980069e+00,1.136361049529233114e-01,6.510869214108176095e+00,1.637765570627736922e-01,3.784812892115771774e+02,-4.910801947116851807e-01,-3.262974321842193604e-01,-7.187341495204412345e-01,4.403101156010528344e-02,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.079999999999979643e+00,1.152278926119443270e-01,6.602071928851089844e+00,1.632821435630733009e-01,3.781481821237743475e+02,-4.030125737190246582e-01,-3.724480867385864258e-01,-7.144277138585978237e-01,1.602593672701108779e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.099999999999979217e+00,1.163912203561201508e-01,6.668725698782838940e+00,1.626337764886886250e-01,3.785175607751446023e+02,-3.082209825515747070e-01,-4.190396964550018311e-01,-7.089863710318937695e-01,-1.241118594630723042e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.119999999999978790e+00,1.171232774454660230e-01,6.710669480364988893e+00,1.618301691521224217e-01,3.798633048361410829e+02,-2.073751986026763916e-01,-4.658571779727935791e-01,-7.023994315021342416e-01,-4.127793978571684536e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.139999999999978364e+00,1.174257590365908044e-01,6.728000398916840652e+00,1.608685757637658142e-01,3.824951886065532562e+02,-1.014318242669105530e-01,-5.126302242279052734e-01,-6.946654928655234817e-01,-7.056046743356940432e-02,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.159999999999977938e+00,1.173052419140674374e-01,6.721095276437190513e+00,1.597442226803595100e-01,3.867399476725904037e+02,8.343801833689212799e-03,-5.590342283248901367e-01,-6.857958716018534018e-01,-1.002308145675667450e-01,1.000000000000000222e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.179999999999977511e+00,1.167734034054963566e-01,6.690623174513535609e+00,1.584498769545080454e-01,3.929125394536869749e+02,1.203802227973937988e-01,-6.046967506408691406e-01,-6.758182528015689305e-01,-1.302444429253128422e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.199999999999977085e+00,1.158470174306223122e-01,6.637545167953140535e+00,1.569757583227844311e-01,4.012790439813282433e+02,2.328339517116546631e-01,-6.492089629173278809e-01,-6.647802545241644490e-01,-1.605381483345302840e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.219999999999976659e+00,1.145476674948997520e-01,6.563097900525643347e+00,1.553100396843611619e-01,4.120129890864303093e+02,3.436620235443115234e-01,-6.921440362930297852e-01,-6.527525038464374596e-01,-1.910286670380352270e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.239999999999976232e+00,1.129011373724249090e-01,6.468758673666676451e+00,1.534401259621099856e-01,4.251538861775498503e+02,4.507274031639099121e-01,-7.330794930458068848e-01,-6.398307665663963695e-01,-2.216122607528719646e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.259999999999975806e+00,1.109364757222235376e-01,6.356191852938930076e+00,1.513547895305583368e-01,4.405734840008460083e+02,5.519322752952575684e-01,-7.716227769851684570e-01,-6.261366809516035747e-01,-2.521655250213569177e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.279999999999975380e+00,1.086847769588246138e-01,6.227179017061344801e+00,1.490470022779492032e-01,4.579621643310642298e+02,6.453559994697570801e-01,-8.074361681938171387e-01,-6.118167508853933345e-01,-2.825475710996831480e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.299999999999974953e+00,1.061777714152110086e-01,6.083538180196384815e+00,1.465170627768127287e-01,4.768402027641062091e+02,7.293785214424133301e-01,-8.402559757232666016e-01,-5.970394566600060182e-01,-3.126035597384478892e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.319999999999974527e+00,1.034463567457573063e-01,5.927039647536567202e+00,1.437754302449407440e-01,4.965953376898759757e+02,8.027677536010742188e-01,-8.699050545692443848e-01,-5.819905997706262823e-01,-3.421693846138242900e-01,9.999999999999997780e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.339999999999974101e+00,1.005192206432772295e-01,5.759327102804085108e+00,1.408446281713341408e-01,5.165418643170012274e+02,8.647173643112182617e-01,-8.962947726249694824e-01,-5.668672665024738766e-01,-3.710771309962174191e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.359999999999973674e+00,9.742169550070212125e-02,5.581851985198873045e+00,1.377597426342831999e-01,5.359892899070075600e+02,9.148347973823547363e-01,-9.194179773330688477e-01,-5.518709993383645873e-01,-3.991608095548985213e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.379999999999973248e+00,9.417494892781252958e-02,5.395827109423735557e+00,1.345673338082816750e-01,5.543085965845457395e+02,9.530867934226989746e-01,-9.393349289894104004e-01,-5.372008609432785686e-01,-4.262618381412368040e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999972822e+00,9.079556127101851004e-02,5.202202459350832697e+00,1.313229359938803964e-01,5.709840651442053741e+02,9.797198176383972168e-01,-9.561547636985778809e-01,-5.230470442644548079e-01,-4.522337961317260402e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.419999999999972395e+00,8.729548468215497792e-02,5.001662842836406497e+00,1.280876054993724811e-01,5.856439805187308139e+02,9.951727986335754395e-01,-9.700164794921875000e-01,-5.095855398046987839e-01,-4.769461027133760078e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.439999999999971969e+00,8.368233129755164867e-02,4.794644403165227331e+00,1.249241051422572552e-01,5.980697843571405201e+02,9.999956488609313965e-01,-9.810712337493896484e-01,-4.969741708092518251e-01,-5.002864317497970337e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.459999999999971543e+00,7.995990795949170504e-02,4.581365256333392644e+00,1.218933001969642743e-01,6.081859818677694420e+02,9.947839975357055664e-01,-9.894685149192810059e-01,-4.853500944816372953e-01,-5.221618407492253366e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
