seed,update,environment_steps,elapsed_seconds,mean_step_reward,mean_episode_return,episodes_completed,minimum_tension,mean_command_speed,approximate_kl,clip_fraction,entropy,gradient_norm,loss,policy_loss,value_loss
1,1,2048,6.846771499840543,-0.005327084860387727,nan,0,-175.376384434756,0.4799044653642559,0.008666416751012505,0.132568359375,1.187920336516795,0.7269601122232234,0.004818177268402472,-0.014504387514566472,0.04102097023897148
1,2,4096,6.898829291807488,-0.006337128263683531,nan,0,-156.91106339955738,0.4847473102725423,0.012808737537887088,0.1881103515625,1.1946763913899936,0.9475796075990724,-0.0021634312635054965,-0.018262973753674354,0.0345884377631177
1,3,6144,6.949570624856278,-0.00519977151582364,nan,0,-166.77292147681166,0.4760277854133097,0.009466429694947792,0.1436767578125,1.1692387344121982,0.9774422247782955,-0.00019146978334614803,-0.015406309234393784,0.03276815637091966
1,4,8192,6.999840332893655,-0.004755559690866553,nan,0,-195.06863442489208,0.4737634632216889,0.00969427034317401,0.150146484375,1.1559706483961907,0.9224348626455776,-0.0035057194420073665,-0.016159925350542895,0.02762035311386344
1,5,10240,7.049634707858786,-0.004988462413761118,nan,0,-184.082920138364,0.508340821315101,0.011565102078078303,0.1690673828125,1.0972760720171997,0.9959597529462503,-0.004562287015281618,-0.017321289911239924,0.02771255793595101
1,6,12288,7.099010417005047,-0.005648118871095254,nan,0,-191.8383922260161,0.5150551265304281,0.009171427714308079,0.1357421875,1.0916393457068465,0.9042656657064836,0.0038466972866580853,-0.012437732085965866,0.0347521374366616
1,7,14336,7.149324500001967,-0.00022746436638559908,-8.312800290483416,8,-193.89764436848324,0.46528129374203586,0.0100518761725359,0.1485595703125,1.0125750148549015,1.0470094190889339,0.002636151724686507,-0.014457652090113886,0.03621275765931059
1,8,16384,7.198687041876838,-0.005578783851292093,nan,0,-191.9241136303134,0.4678334973080547,0.011767250059902352,0.1842041015625,0.9394469574088304,1.0545110918175005,-0.0074999524750547185,-0.019884920169857143,0.02664882930442251
1,9,18432,7.248508332995698,-0.004622486880624613,nan,0,-191.37364257394222,0.47632816580464166,0.010678200064769055,0.1651611328125,0.8408010964161367,1.0706931531375576,-0.005520141364292486,-0.01636878399440445,0.02337888745305621
1,10,20480,7.299156666966155,-0.005689668054384393,nan,0,-198.3572971652449,0.4921721287307546,0.008374250679924849,0.12451171875,0.733648880478801,1.1323943758097295,-0.004521356493290215,-0.013275394985709692,0.018975374745796556
