seed,checkpoint_target,environment_steps,elapsed_seconds,episode_count,success_rate,return_mean,return_standard_deviation,conditional_time_to_rotation,integrated_effort_mean,minimum_tension_mean,minimum_tension_worst,negative_tension_rate_mean,checkpoint,showcase_trace
1,0,0,7.078051567077637e-07,100,0.0,-7.977160436427025,0.014020893161218542,nan,0.006315081700459104,488.54911931612406,486.0931841423137,0.0,seed_1/checkpoints/step_0000000.npz,seed_1/showcase/step_0000000.npz
1,50000,51200,8.073229749919847,100,0.0,-5.080657964331358,0.016000173502816847,nan,0.20261628633204848,394.03737680842534,391.0855323968077,0.0,seed_1/checkpoints/step_0051200.npz,seed_1/showcase/step_0051200.npz
1,100000,100352,14.08112799981609,100,0.0,-5.0129062917653595,0.025505324412186982,nan,0.4968975823498799,391.2040131424572,388.2742578324529,0.0,seed_1/checkpoints/step_0100352.npz,seed_1/showcase/step_0100352.npz
1,150000,151552,19.803254541940987,100,0.0,-5.046386642104546,0.047405243885428675,nan,1.1457077937911082,390.6847357869455,387.7919640877329,0.0,seed_1/checkpoints/step_0151552.npz,seed_1/showcase/step_0151552.npz
1,200000,200704,25.537055999971926,100,0.0,-5.058275195601767,0.053510464809817845,nan,1.3630284951352691,390.4993372438502,387.6091788088649,0.0,seed_1/checkpoints/step_0200704.npz,seed_1/showcase/step_0200704.npz
1,250000,251904,31.890235041966662,100,0.0,-5.0850713939443075,0.06640677457480036,nan,1.6907347344078436,390.5439778347723,387.67761937375,0.0,seed_1/checkpoints/step_0251904.npz,seed_1/showcase/step_0251904.npz
1,300000,301056,37.69983641686849,100,0.0,-5.1158248901193915,0.08134169554197666,nan,2.071187277192463,390.5363328476079,387.70406432900074,0.0,seed_1/checkpoints/step_0301056.npz,seed_1/showcase/step_0301056.npz
1,350000,350208,43.41324483300559,100,0.0,-5.108672658744024,0.07770744541650464,nan,1.967578513068081,390.50922717676553,387.5760158836542,0.0,seed_1/checkpoints/step_0350208.npz,seed_1/showcase/step_0350208.npz
1,400000,401408,49.32328825001605,100,0.0,-5.122946453630011,0.0863869183131578,nan,2.127201605758539,390.51528018038255,387.64829178320804,0.0,seed_1/checkpoints/step_0401408.npz,seed_1/showcase/step_0401408.npz
1,450000,450560,55.38146312488243,100,0.0,-5.128887510201598,0.08965472016098697,nan,2.175824693997646,390.54356582933406,387.61319481770505,0.0,seed_1/checkpoints/step_0450560.npz,seed_1/showcase/step_0450560.npz
1,500000,501760,61.85550362500362,100,0.0,-5.103082982188261,0.07792316008943574,nan,1.8303822428162961,390.6101720113529,387.4826665759031,0.0,seed_1/checkpoints/step_0501760.npz,seed_1/showcase/step_0501760.npz
1,550000,550912,68.67177079198882,100,0.0,-5.125824224005337,0.09234642309752125,nan,2.046263962029776,390.6126670934237,388.0910005106457,0.0,seed_1/checkpoints/step_0550912.npz,seed_1/showcase/step_0550912.npz
1,600000,600064,77.06988454191014,100,0.0,-5.097853118286751,0.07850511871765314,nan,1.7346749354640405,390.5382242344097,387.64446908581306,0.0,seed_1/checkpoints/step_0600064.npz,seed_1/showcase/step_0600064.npz
1,650000,651264,83.94804212497547,100,0.0,-5.09143703057776,0.07602368856042087,nan,1.5793700378607947,390.6998003251681,388.2749658797377,0.0,seed_1/checkpoints/step_0651264.npz,seed_1/showcase/step_0651264.npz
1,700000,700416,90.96015904191881,100,0.0,-5.081991039294794,0.07253108016855732,nan,1.5284258953338108,390.49211083027643,387.6798161077469,0.0,seed_1/checkpoints/step_0700416.npz,seed_1/showcase/step_0700416.npz
1,750000,751616,98.94053974980488,100,0.0,-5.090373107313047,0.07686066121111397,nan,1.5885419455668583,390.5802274752951,388.0621509435482,0.0,seed_1/checkpoints/step_0751616.npz,seed_1/showcase/step_0751616.npz
1,800000,800768,107.20533104194328,100,0.0,-5.090045049868273,0.07684491122777841,nan,1.5840590111634543,390.5778908107017,388.0660806951774,0.0,seed_1/checkpoints/step_0800768.npz,seed_1/showcase/step_0800768.npz
1,850000,851968,116.47634312487207,100,0.0,-5.098330656366302,0.08085998878875125,nan,1.6600569386731385,390.6758184761191,388.3505316589254,0.0,seed_1/checkpoints/step_0851968.npz,seed_1/showcase/step_0851968.npz
1,900000,901120,127.5345367079135,100,0.0,-5.08695186401896,0.07579515694805532,nan,1.5711525177180348,390.5128752568399,387.7747644661073,0.0,seed_1/checkpoints/step_0901120.npz,seed_1/showcase/step_0901120.npz
1,950000,950272,140.29037254187278,100,0.0,-5.086314984230939,0.07536073796604531,nan,1.533681904584943,390.5861921904319,388.11272292584925,0.0,seed_1/checkpoints/step_0950272.npz,seed_1/showcase/step_0950272.npz
1,1000000,1001472,155.09604112501256,100,0.0,-5.085378425279404,0.07491257968113299,nan,1.5214096965852664,390.58696716147745,388.11476861306505,0.0,seed_1/checkpoints/step_1001472.npz,seed_1/showcase/step_1001472.npz
