split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,2,128,32,0.682069800000022,0.10107649332258006,3.815441093000004,577.864598087,581.68003918
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,3,128,32,0.1565050850000489,0.11476504435483637,3.714221459999976,577.86383714,581.5780586
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,4,128,32,0.683072296999967,0.10106362461290393,3.8160446599999887,577.864075598,581.680120258
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,5,128,32,0.6812150539999493,0.10107831941935465,3.8146429559999433,577.865282283,581.679925239
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,6,128,32,0.6812509430000091,0.10106891074193416,3.8143871759999683,577.864807822,581.679194998
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,10,7,128,32,0.6829230540000708,0.10109016354838404,3.8167181239999763,577.86326791,581.679986034
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,0,128,32,0.6814929019999454,0.10112488987096875,3.8163644879999765,581.68217356,585.498538048
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,1,128,32,0.6810534310000094,0.10111276380645186,3.815549109000017,581.682443347,585.497992456
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,2,128,32,0.15813266700001805,0.11462703083871092,3.711570623000057,581.682994132,585.394564755
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,3,128,32,0.6810661600000003,0.10111364164516369,3.8155890510000745,581.682748663,585.4983377140001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,4,128,32,0.680324335000023,0.10112075283871036,3.815067673000044,581.683564403,585.498632076
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,5,128,32,0.6794563070000095,0.10109825883870921,3.813502330999995,581.68379005,585.497292381
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,6,128,32,0.6804693020000059,0.10111338280645184,3.814984169000013,581.683279603,585.498263772
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,11,7,128,32,0.6816836670000157,0.1011158625806421,3.816275406999921,581.681903161,585.498178568
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,0,128,32,0.6753046119999908,0.10112744251612991,3.810255330000018,585.500605219,589.310860549
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,1,128,32,0.6735746540000491,0.10111738012903236,3.8082134380000525,585.501995775,589.310209213
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,2,128,32,0.6749865519999503,0.10111441867741912,3.8095335309999427,585.501198422,589.310731953
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,3,128,32,0.6739582949999203,0.10109124996774294,3.8077870439999515,585.501725379,589.309512423
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,4,128,32,0.6733530589999646,0.10112448499999925,3.8082120939999413,585.502437973,589.310650067
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,5,128,32,0.15050949100009348,0.11473022474193283,3.707146458000011,585.501471384,589.208617842
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,6,128,32,0.675230584000019,0.10110342280645014,3.8094366909999735,585.500874078,589.310310769
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,12,7,128,32,0.6757185769999978,0.10112313406451787,3.8105357330000516,585.50026829,589.3108040230001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,0,128,32,0.6868568769999683,0.10106276074193668,3.8198024600000053,589.312957794,593.132760254
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,1,128,32,0.6860816360000399,0.10105740309677458,3.818861132000052,589.313422158,593.13228329
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,2,128,32,0.6868114430000105,0.10105480325806536,3.8195103440000366,589.31319773,593.132708074
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,3,128,32,0.6852831489999289,0.10105933706451665,3.8181225979999454,589.314329956,593.132452554
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,4,128,32,0.6853127110000514,0.10101005145161106,3.8166243059999942,589.314755624,593.13137993
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,5,128,32,0.6854322640000419,0.10106540458064266,3.8184598059999644,589.313903902,593.132363708
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,6,128,32,0.15725644600001942,0.11481089519354774,3.7163941969999996,589.31363614,593.030030337
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,13,7,128,32,0.6870210979999456,0.10105901519354957,3.819850568999982,589.312679644,593.132530213
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,14,0,128,32,0.15509286100007103,0.1151089858387107,3.7234714220001024,593.134974966,596.8584463880001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,14,1,128,32,0.6895343280000361,0.10112529448386912,3.824418456999979,593.135822769,596.960241226
